0	Gene Signature
axon (GO:0030424)	['TGFB2', 'KIRREL3', 'MUL1', 'CCK', 'L1CAM', 'OLFM1', 'SLC5A7', 'SHTN1', 'PINK1', 'FEZ1', 'FEZ2', 'RUFY3', 'CNTN4', 'ROR2', 'ROR1', 'EPHA4', 'Na', 'APP', 'MTMR2', 'CNTF', 'LRP2', 'CPNE6', 'PARK7', 'ATP1A3', 'RNF6', 'COMT', 'C4A', 'UHMK1', 'PAK1', 'DNM1P46', 'NTF3', 'NTF4', 'DSCAM', 'SNCA', 'INSR', 'SEMA6A', 'DYRK1A', 'CCSAP', 'AZIN2', 'OMP', 'SETX', 'BIN1', 'PPT1', 'RAB5A', 'FGF13', 'SCN2A', 'DOCK7', 'SYAP1', 'RAB3A', 'HEPACAM', 'FMR1', 'PSEN1', 'PSEN2', 'SLC6A3', 'IGF1R', 'ALCAM', 'TMEM108', 'SLC38A7', 'SACS', 'ATCAY', 'INSRR', 'KCNB1', 'BDNF', 'HSPA8', 'DTNBP1', 'OPRM1', 'PRSS12', 'DNM1', 'DNM2', 'DNM3', 'MAPT', 'RTN4RL2', 'CDK5', 'ADGRL1', 'NF1', 'GARS', 'ADGRL3', 'RET', 'PTPRS', 'CNTNAP2', 'KCNC1', 'KCNC2', 'KCNC3', 'KCNC4', 'PTPRO', 'LRRK2', 'IGHMBP2', 'IQGAP1', 'GRIK3', 'FXR2', 'FXR1', 'LRRTM1', 'CALB1', 'KIF1A', 'GPER1', 'KIF1C', 'KIF1B', 'DRD2', 'NTRK2', 'NTRK3', 'SRCIN1', 'NTRK1', 'STAT1', 'MME', 'COBL', 'NGF', 'CPT1C', 'RAB11A', 'DAB2IP', 'MYO1D', 'NFIB', 'SYT11', 'TAOK2', 'MAP1B', 'LLGL1', 'GHRL', 'CDK5R1', 'ZPR1', 'NRP1', 'SEMA3A', 'HDAC6', 'KCNA1', 'KCNA2', 'HTT', 'KCNA3', 'KCNA4', 'ADAM22', 'KCNA6', 'KCNA7', 'ZFYVE27', 'MAPK8', 'ACADM', 'GRM7', 'KIF13A', 'KIF13B', 'CTNNA2', 'NEFL', 'NEFM', 'LDLRAP1', 'NEFH', 'VSTM5', 'EPHB2']
COPII-coated ER to Golgi transport vesicle (GO:0030134)	['SEC24A', 'SEC24C', 'CD74', 'SEC24B', 'SEC13', 'SEC16B', 'SEC16A', 'DDHD2', 'TICAM2', 'YIF1A', 'YIF1B', 'CNIH1', 'CNIH2', 'COL7A1', 'HLA-DRA', 'HLA-DQB1', 'CNIH3', 'SEC24D', 'HLA-DQB2', 'Na', 'MCFD2', 'TMED10', 'SERPINA1', 'SAR1B', 'STX17', 'HFE', 'CTSZ', 'TGFA', 'AREG', 'IER3IP1', 'TMED4', 'VTI1B', 'TMED3', 'VTI1A', 'TMED2', 'STX5', 'TMED1', 'B2M', 'TMED7', 'TMED6', 'HLA-DQA2', 'TMED5', 'CTSC', 'HLA-DQA1', 'TMED9', 'HLA-DRB5', 'LMAN1L', 'TMED7-TICAM2', 'HLA-C', 'HLA-A', 'HLA-B', 'HLA-G', 'F5', 'HLA-E', 'HLA-F', 'F8', 'SEC23IP', 'USO1', 'HLA-DPB1', 'HLA-DRB4', 'SEC22B', 'HLA-DRB3', 'FOLR1', 'HLA-DRB1', 'GRIA1', 'SEC23A', 'GOSR2', 'KLHL12', 'TEX261', 'LMAN2L', 'LMAN1', 'LMAN2', 'GOLGA2', 'HLA-DPA1', 'CD59', 'SEC31A']
Cul2-RING ubiquitin ligase complex (GO:0031462)	['ZER1', 'ZYG11B', 'ZYG11A', 'GLMN', 'CUL2', 'RNF7', 'COMMD1', 'RBX1', 'ELOB', 'ARIH1', 'ZSWIM8', 'ZSWIM5', 'ASB4', 'ZSWIM6', 'ZSWIM4', 'Na']
spanning component of plasma membrane (GO:0044214)	['BMPR2', 'NPC1L1', 'CDHR2', 'CDHR5', 'AJAP1', 'TRPM4', 'Na']
mitotic spindle midzone (GO:1990023)	['CENPE', 'KIF18A', 'MAP10', 'KIF18B', 'NUMA1', 'HNRNPU', 'RCC2', 'KIF20B', 'EML1', 'OR2A4', 'Na']
neurotransmitter receptor complex (GO:0098878)	['GRID2', 'HTR3B', 'SCRIB', 'HTR3A', 'SHISA9', 'SHANK1', 'DLG1', 'DLG2', 'DLG3', 'DLG4', 'SHANK3', 'SHANK2', 'Na']
ficolin-1-rich granule lumen (GO:1904813)	['GSN', 'KRT1', 'AGL', 'PDAP1', 'HUWE1', 'ILF2', 'MAPK14', 'EEF1A1', 'PPIA', 'CRISPLD2', 'PSMC2', 'PSMC3', 'HSPA1A', 'CDK13', 'YPEL5', 'PPIE', 'CDA', 'HSPA1B', 'FCN1', 'Na', 'FGL2', 'CALML5', 'ASAH1', 'APEH', 'PNP', 'PSMD7', 'PSMD6', 'PSMD3', 'ALOX5', 'COTL1', 'PSMD2', 'CAPN1', 'OSTF1', 'KCMF1', 'IDH1', 'ARSB', 'XRCC6', 'COMMD3', 'MIF', 'PRG2', 'ARPC5', 'EEF2', 'ACLY', 'BIN2', 'CSNK2B', 'VCL', 'CFD', 'VCP', 'GMFG', 'GNS', 'A1BG', 'SRP14', 'PRDX4', 'COMMD9', 'FTH1', 'LTA4H', 'GYG1', 'ATG7', 'CTSB', 'GSDMD', 'ACTR2', 'HSP90AA1', 'HSPA6', 'APAF1', 'JUP', 'HSPA8', 'AMPD3', 'MMP9', 'NME2', 'DERA', 'ALDOC', 'ACTR10', 'ALDOA', 'GPI', 'PAFAH1B2', 'PSMD11', 'PSMD13', 'DDX3X', 'SERPINA1', 'PSMD12', 'PSMD14', 'HBB', 'TNFAIP6', 'CTSZ', 'HMGB1', 'HK3', 'CTSS', 'ACTR1B', 'ALAD', 'CTSH', 'TIMP2', 'CTSD', 'DBNL', 'PGAM1', 'QPCT', 'LRG1', 'PKM', 'KPNB1', 'GLB1', 'PSMA5', 'PFKL', 'CAT', 'IMPDH1', 'PSMA2', 'IMPDH2', 'MNDA', 'PLEKHO2', 'DYNLT1', 'CSTB', 'CANT1', 'HSP90AB1', 'MVP', 'CAB39', 'GSTP1', 'PYGL', 'PSMB7', 'CST3', 'CAND1', 'PSMB1', 'MAPK1', 'CCT8', 'GUSB', 'PGM2', 'PGM1']
endoplasmic reticulum-Golgi intermediate compartment membrane (GO:0033116)	['TMED9', 'NAT8B', 'TAP1', 'TM6SF2', 'F5', 'TAPBP', 'AZIN2', 'TMEM199', 'F8', 'NAT8', 'CNIH1', 'CNIH2', 'GORASP1', 'TBC1D20', 'COL7A1', 'CNIH3', 'CALR', 'SEC22B', 'FOLR1', 'Na', 'BET1', 'MCFD2', 'RAB1B', 'WHAMMP3', 'TMED10', 'SERPINA1', 'GRIA1', 'WHAMM', 'KDELR1', 'GOSR2', 'CTSZ', 'TGFA', 'AREG', 'INS', 'SPPL3', 'SEC14L3', 'LMAN1', 'LAMP5', 'CSNK1D', 'GOLGA2', 'TMED3', 'YKT6', 'TMED2', 'STX5', 'CD59', 'TMED7', 'CD55', 'CTSC']
nuclear transcription factor complex (GO:0044798)	['POU2F1', 'VDR', 'NFATC4', 'TCF12', 'NFATC3', 'POU2AF1', 'NFATC2', 'CD3EAP', 'NFATC1', 'HMGA1', 'HIPK2', 'HNRNPAB', 'NR5A2', 'NR5A1', 'SFPQ', 'RARB', 'RARA', 'Na', 'NFAT5', 'ASCL4', 'ASCL5', 'NR1I2', 'ATF6B', 'NR1I3', 'HNRNPU', 'ASCL2', 'ASCL3', 'ASCL1', 'RXRA', 'TAF1C', 'SNAPC4', 'MXI1', 'E2F2', 'E2F3', 'SNAPC1', 'E2F6', 'NKX2-5', 'NEUROD1', 'WWOX', 'PPARA', 'NFYB', 'NFYC', 'NONO', 'STAT3', 'NR1H3', 'NR1H2', 'ARNT', 'NR1D1', 'NR1H4', 'NR1D2', 'PBX1', 'TFDP1', 'TFDP2', 'HAND1', 'PPARG', 'TCF3', 'MYF5', 'PPARD', 'MYF6', 'CEBPA', 'MAX', 'THRB', 'THRA', 'RARG', 'RORB', 'RORC', 'GATA4', 'HIF1A', 'RORA', 'HYAL2', 'TRIM28', 'NFYA']
cytoplasmic microtubule (GO:0005881)	['GRAMD2B', 'DCXR', 'MTUS2', 'TRPV4', 'CKAP2', 'SCTR', 'MID1', 'REEP2', 'CYLD', 'TMEM214', 'APC', 'CYP2A6', 'SNPH', 'FAM161B', 'SELENOS', 'SRPRB', 'KIF2C', 'SAA1', 'DYNLT1', 'ANAPC2', 'SPACA9', 'Na', 'RAB3D', 'MAP10', 'TUBGCP2', 'NUMA1', 'BCL10', 'ARL3', 'ODF3L2', 'BICD1', 'HID1', 'SERP1', 'CLMP', 'DYNC2LI1', 'CLASP1', 'CLASP2', 'BCAS3', 'GTSE1', 'ENKD1']
dendrite (GO:0030425)	['EPHA5', 'HOMER2', 'HOMER3', 'NPFF', 'HOMER1', 'PDYN', 'HTR5A', 'SLC5A7', 'OR6T1', 'NEURL1', 'RUFY3', 'NSMF', 'RPL28', 'CPEB4', 'CPEB3', 'EPHA4', 'PI4K2A', 'Na', 'MTMR2', 'STAU1', 'LRP2', 'CPNE6', 'LRP4', 'ADCY2', 'C4A', 'CRHBP', 'BSN', 'SAMD14', 'INSR', 'PRKCG', 'FZD4', 'PLK2', 'RAB27A', 'NR1D1', 'ANK3', 'PNOC', 'STRN', 'HTR6', 'HTR7', 'APOE', 'MAGEC2', 'APOD', 'TP63', 'ACAD9', 'CCR2', 'GABRA3', 'GABRA2', 'GABRA1', 'KCNB1', 'KCNB2', 'GABRA6', 'MCRS1', 'GABRA5', 'GABRA4', 'CRIPT', 'PRSS12', 'KLHL1', 'MAPT', 'HAP1', 'TENM2', 'OR10H2', 'KCNC1', 'OR10H1', 'KCNC2', 'OR10H4', 'KCNC3', 'OR10H3', 'KCNC4', 'TMEM185A', 'OR10H5', 'GRIK3', 'THY1', 'TRIM9', 'KIF1A', 'PENK', 'MAP2', 'KIF1C', 'KIF1B', 'MPP2', 'STAT1', 'MME', 'SLC32A1', 'MAP1S', 'FARP1', 'OR5T3', 'MAP1A', 'OR5T2', 'SARM1', 'MAP1B', 'CDK5R1', 'GCHFR', 'DBN1', 'AMIGO1', 'KCNA1', 'KCNA2', 'HTT', 'OR11H4', 'TRAK2', 'TRAK1', 'ZFYVE27', 'DNER', 'KIF13A', 'C16ORF70', 'KIF13B', 'OR11H7', 'RACK1', 'GABRE', 'KIRREL3', 'RPS6', 'CNIH2', 'GPRIN1', 'NPTXR', 'CHRNA4', 'CHRNA3', 'RGS14', 'CLU', 'KNDC1', 'STRN3', 'COMT', 'STRN4', 'LAMP5', 'RELN', 'PAK1', 'NTF3', 'TUBB3', 'NTF4', 'NCDN', 'CAPN2', 'NPTX2', 'KPNA1', 'TRAPPC4', 'KCND2', 'KCND3', 'WFS1', 'ARHGEF15', 'PRNP', 'NSG1', 'DYRK1A', 'NSG2', 'AZIN2', 'IL1RAPL1', 'RAB5A', 'FGF13', 'GRIA2', 'SYAP1', 'KCNE3', 'GRIA1', 'FMR1', 'OR10J5', 'PPP1R9B', 'PPP1R9A', 'ELFN1', 'SCGN', 'BRINP1', 'BRINP3', 'BRINP2', 'ABL1', 'SACS', 'ATCAY', 'RGS8', 'ZNF385A', 'OR10J6P', 'HTR1F', 'BDNF', 'HTR1D', 'HSPA8', 'HTR1E', 'HTR1B', 'OPRM1', 'HTR1A', 'SHANK1', 'CDK5', 'NF1', 'SHANK3', 'SHANK2', 'CNTNAP2', 'GSK3A', 'NLGN1', 'LRRK2', 'HTR2C', 'HTR2A', 'HTR2B', 'CALB1', 'CALB2', 'GPER1', 'P2RY1', 'DRD2', 'MAGI2', 'SKOR1', 'SRCIN1', 'NLGN4X', 'GABRG1', 'COBL', 'NGF', 'CPT1C', 'GABRG3', 'GABRG2', 'MLPH', 'MYO1D', 'ATXN10', 'ADGRB1', 'ALS2', 'RAB17', 'RGS12', 'HDAC6', 'GPHN', 'SGCE', 'RBM3', 'MAPK8', 'GRM7', 'OPA1', 'PTK2B', 'BNIP3', 'FYN', 'VSTM5', 'EPHB2']
nuclear matrix (GO:0016363)	['DNMT3A', 'ACOD1', 'PRPF40A', 'SMC1A', 'POLA1', 'HNRNPM', 'CENPF', 'NCOR2', 'GFI1B', 'SFPQ', 'YEATS4', 'TEP1', 'NSMF', 'TP53', 'Na', 'SPTBN4', 'TENM1', 'NUFIP1', 'CLIC4', 'HNRNPU', 'FIGN', 'AKAP8', 'ATN1', 'DCAF7', 'RAD21', 'HLCS', 'SCAF8', 'MYB', 'ALOX5', 'ZNF703', 'SMARCAD1', 'ATXN1', 'RUNX1T1', 'NONO', 'MBD1', 'CASK', 'KIN', 'PSMA6', 'STAG2', 'SNW1', 'SNRNP40', 'HNRNPA2B1', 'XPOT', 'DGKQ', 'ERCC8', 'PHB2', 'SPARC', 'BLM', 'OGG1', 'AKAP8L', 'UHRF1', 'GFI1', 'NUMA1', 'MAEA', 'SMC3', 'GHRHR', 'PMEPA1', 'CHMP1A', 'ZNF326', 'MEN1']
transcriptionally active chromatin (GO:0035327)	['TTC37', 'H2AFB1', 'KMT2E', 'H2AFB2', 'SUPT6H', 'ICE2', 'ELL', 'PCID2', 'ICE1', 'CTR9', 'PSIP1', 'ZC3H8', 'AFF4', 'ESR1', 'PELP1', 'EXOSC10', 'EXOSC5', 'WDR61', 'EXOSC4', 'EXOSC3', 'BCAS3', 'PADI2', 'Na']
nuclear telomere cap complex (GO:0000783)	['ACD', 'CTC1', 'XRCC5', 'STN1', 'XRCC6', 'TINF2', 'TERF1', 'TERF2', 'TERB1', 'TEN1', 'TERT', 'POT1', 'TERF2IP', 'Na']
nuclear chromatin (GO:0000790)	['FOXH1', 'RFX3', 'SMARCA2', 'RUNX3', 'SMARCA4', 'GATAD2B', 'RUNX2', 'HIST3H3', 'HIST1H4A', 'HNRNPK', 'POLR3D', 'POLR3G', 'ANP32E', 'ASF1A', 'NSMF', 'HNRNPC', 'ASF1B', 'TP53', 'Na', 'HIST1H4G', 'SMARCB1', 'TRRAP', 'WBP2', 'CCAR2', 'SAP130', 'ACTB', 'MUC1', 'TFPT', 'MTA2', 'E2F1', 'MYC', 'E2F4', 'TIPIN', 'CREBBP', 'JUND', 'ACTL6A', 'INO80', 'NR1D1', 'XRCC1', 'UCHL5', 'RAD17', 'SNAI2', 'H2AFY2', 'EZH2', 'SPI1', 'CDCA5', 'GATA3', 'ZNHIT1', 'HIST1H3A', 'T', 'SOX18', 'KAT5', 'ALKBH1', 'DPF2', 'MCMBP', 'RCC1', 'JUNB', 'TP63', 'NCOA3', 'FOXD3', 'JUN', 'NCOA1', 'H3F3C', 'MCRS1', 'H3F3A', 'PHF12', 'TCF12', 'NFATC1', 'PAX6', 'SIRT1', 'SIRT2', 'PHOX2B', 'HIST3H2A', 'PHOX2A', 'NCOR1', 'NCOR2', 'ZEB2', 'TAL1', 'RARA', 'CENPT', 'MIXL1', 'H2AFB1', 'HIST2H2AA3', 'H2AFB2', 'FOXC1', 'CITED2', 'DHX9', 'HIST2H2AC', 'SWI5', 'HIST2H2AB', 'RAD51AP1', 'SUDS3', 'GABPA', 'MEF2B', 'MEF2A', 'DFFB', 'MEF2D', 'NPM2', 'DFFA', 'MEF2C', 'STAT1', 'MBD2', 'NR1H3', 'STAT3', 'MBD3', 'NR1H4', 'HYPM', 'BRMS1', 'TIMELESS', 'PPARD', 'PLCB1', 'SETD3', 'AKR1B1', 'CTNNB1', 'NUCKS1', 'CENPA', 'ING3', 'PCGF2', 'TRL-AAG2-3', 'BRD8', 'NFRKB', 'TNKS1BP1', 'CPSF6', 'KLHDC3', 'BORCS8-MEF2B', 'USP3', 'UBE2A', 'UBE2B', 'APTX', 'HAT1', 'UBE2U', 'COPS9', 'MPHOSPH8', 'RELA', 'KDM1A', 'HIRA', 'H1FNT', 'RUVBL1', 'YY2', 'YY1', 'RXRA', 'SLX4', 'NACC2', 'RBBP4', 'RUVBL2', 'EP400', 'HIST1H2AH', 'KMT5C', 'HIST1H2AG', 'HIST1H2AB', 'HIST1H2AA', 'HIST1H2AD', 'HIST1H2AC', 'BPTF', 'SMAD3', 'SMAD2', 'SMAD4', 'BUD31', 'NASP', 'ESR1', 'SCRT2', 'CREB1', 'H1F0', 'MXD1', 'ZFP42', 'TCF4', 'TCF3', 'INO80B', 'INO80C', 'MAX', 'INO80E', 'IPO4', 'CHAF1A', 'CHAF1B', 'EME1', 'NIPBL', 'EME2', 'POGZ', 'MEN1', 'ZNF385A', 'CBX8', 'CBX7', 'KDM4C', 'ACTR8', 'CBX5', 'POLR3GL', 'SETD1A', 'CBX3', 'ACTR5', 'SMARCE1', 'CBX1', 'MYOD1', 'YY1AP1', 'CDK9', 'IRF1', 'SP1', 'FER', 'BRMS1L', 'NUFIP1', 'DLX5', 'TRPS1', 'CHD4', 'HMGB2', 'H2AFJ', 'NRIP1', 'DVL3', 'HIST1H1E', 'UTY', 'HIST1H1A', 'HIST1H1B', 'HIST1H1C', 'KDM6A', 'HIST1H1D', 'KDM6B', 'TBP', 'SMARCC1', 'SMARCC2', 'TCF7L2', 'H2AFZ', 'HIST1H2AJ', 'ATRX', 'H2AFX', 'H2AFY', 'H2AFV', 'KLF1', 'DDX11', 'ARID1A', 'KLF4', 'RAD50', 'KLF2', 'USF1', 'ASXL2', 'TAF1', 'ASXL1', 'RAD51', 'ASXL3', 'HAND2', 'RBMX', 'TAF5', 'TNP2', 'TAF4', 'TNP1', 'SMARCD2', 'SMARCD3', 'HDAC1', 'HDAC2', 'LDB1', 'UHRF2', 'UHRF1', 'SRF', 'EHMT2', 'SFR1', 'BEND3', 'INSL6']
pre-snoRNP complex (GO:0070761)	['NOP58', 'NUFIP1', 'PIH1D1', 'ZNHIT6', 'TAF9', 'Na', 'NOP56']
ionotropic glutamate receptor complex (GO:0008328)	['GRID2', 'SHISA6', 'SCRIB', 'GRIN2D', 'GRIN2C', 'SHISA9', 'SHISA8', 'SHISA7', 'GRIN3A', 'SHANK1', 'DLG1', 'OLFM2', 'DLG2', 'CNIH2', 'DLG3', 'GRIN3B', 'DLG4', 'GPRIN1', 'CNIH3', 'SHANK3', 'Na', 'SHANK2', 'GRIA2', 'GRIA3', 'GRIA1', 'GRIK4', 'GRIK5', 'GRIK2', 'GRIK3', 'GRIK1', 'CACNG7', 'CACNG8', 'GRIN2B', 'GRIN2A', 'PTK2B', 'CACNG2', 'CACNG3', 'CACNG4', 'CACNG5', 'GRIA4']
unconventional myosin complex (GO:0016461)	['MYL6', 'MYO1F', 'MYO1C', 'MYO6', 'MYO18B', 'DYNLL2', 'MYO9A', 'MYL6B', 'Na']
nuclear DNA-directed RNA polymerase complex (GO:0055029)	['POLR2J2', 'POLR2J3', 'POLR3GL', 'POLA1', 'POLA2', 'POLR3A', 'POLR3B', 'POLR3C', 'POLR3D', 'POLR3E', 'POLR3F', 'POLR3G', 'POLR3H', 'POLR3K', 'Na', 'MCM3', 'IPPK', 'URI1', 'CRCP', 'CHD6', 'RPAP2', 'ZNRD1', 'MYO6', 'TWISTNB', 'RPRD1B', 'PPARGC1A', 'RPRD1A', 'RPRD2', 'POLR1A', 'ERCC5', 'POLR1B', 'POLR1C', 'POLR1D', 'POLR1E', 'GCOM2', 'CTDP1', 'PRIM2', 'PRIM1', 'RECQL5', 'HELB', 'POLR2A', 'POLR2B', 'POLR2C', 'POLR2D', 'POLR2E', 'POLR2F', 'POLR2G', 'POLR2H', 'POLR2I', 'POLR2J', 'POLR2K', 'POLR2L', 'POLR2M']
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o) (GO:0000276)	['ATP5L2', 'ATP5H', 'ATP5L', 'ATP5G3', 'ATP5F1', 'ATP5G2', 'ATP5G1', 'Na']
acetylcholine-gated channel complex (GO:0005892)	['CHRNA2', 'CHRNB3', 'CHRNA1', 'CHRNB2', 'CHRNA4', 'CHRNA3', 'CHRNB4', 'CHRNA6', 'CHRNA5', 'STXBP5', 'CHRNA7', 'CHRNA9', 'CHRND', 'CHRNE', 'CHRNG', 'CHRFAM7A', 'CHRNB1', 'Na']
lytic vacuole (GO:0000323)	['UVRAG', 'UNC13D', 'ANKRD27', 'CD164', 'USP6', 'USP5', 'USP4', 'CTNS', 'TSC2', 'RRAGB', 'RRAGA', 'RRAGD', 'RAB38', 'RRAGC', 'SIDT2', 'GLA', 'Na', 'RAMP3', 'LRP2', 'GUSBP11', 'MPO', 'STS', 'TIAL1', 'LAPTM4B', 'KIAA1324', 'LAMP2', 'LAMP1', 'STX7', 'VPS11', 'HLA-DOB', 'RILP', 'VPS16', 'AP3M1', 'LDLR', 'SNCA', 'VPS18', 'ABCA2', 'ARSA', 'ARSB', 'MANBA', 'NAPSA', 'HPS1', 'SLC11A1', 'GLMP', 'ABCA5', 'MYO5A', 'RAB27A', 'TMEM192', 'HPS4', 'GFAP', 'SYT7', 'HGS', 'TMEM9', 'CHMP2B', 'HPSE', 'LGMN', 'PPT2', 'PPT1', 'TPP1', 'PCYOX1', 'ITM2C', 'VAMP4', 'KCNE1', 'C9ORF72', 'CALCRL', 'KCNE2', 'BCL10', 'MLC1', 'TMEM97', 'IFI30', 'VPS26A', 'LIPA', 'TRPM2', 'AP5S1', 'ARSG', 'SLC38A9', 'CTSB', 'TMEM150A', 'CTSA', 'FUCA1', 'GUSBP1', 'ACE', 'TMEM150C', 'TMEM150B', 'ATP13A2', 'DTX3L', 'FUCA2', 'HSPA8', 'SFTPD', 'PRSS16', 'MARCH8', 'NPC1', 'TPCN1', 'TMEM175', 'TYR', 'TPCN2', 'MARCH3', 'MARCH1', 'NPC2', 'VMA21', 'HLA-DRA', 'TLR9', 'TLR7', 'ADA', 'DEPDC5', 'RAB7A', 'TMEM106B', 'RAB7B', 'CPQ', 'PLEKHF1', 'TINAGL1', 'VPS4A', 'LRRK2', 'CLTC', 'CTSZ', 'ABCB9', 'ADRB2', 'PCSK9', 'CTSW', 'CTSV', 'CTSS', 'AP5M1', 'BBC3', 'NEU4', 'DRAM1', 'FYCO1', 'SNX2', 'CTSO', 'DRAM2', 'PSAP', 'SNX1', 'CTSL', 'LARS', 'NEU1', 'CTSK', 'CTSH', 'RNF152', 'CTSF', 'TINAG', 'ACP2', 'CD34', 'CTSD', 'CTSC', 'CHID1', 'VPS33B', 'GAA', 'RNASET2', 'LAPTM5', 'MTOR', 'HCK', 'MCOLN1', 'TMEM59', 'GALC', 'RAB12', 'PLA2G15', 'KCNQ1', 'RAB14', 'TOM1L1', 'LAMTOR1', 'RAB9A', 'LAMTOR5', 'LAMTOR4', 'RAMP2', 'ENGASE', 'SRC', 'GRN', 'GBA', 'UNC93B1', 'SNX14', 'SGSH', 'CLN5', 'FLCN', 'RPTOR', 'CLN3', 'HYAL1', 'HYAL2', 'NAGLU', 'CXCR4', 'HYAL3', 'SMPD1', 'AGA', 'VPS35', 'GUSB', 'SLC17A5']
filopodium membrane (GO:0031527)	['ITGA3', 'ITGB3', 'SYNE2', 'ANTXR1', 'GAP43', 'PDPN', 'PALM', 'ITGAV', 'DMD', 'UTRN', 'ARF6', 'TBC1D10C', 'Na']
tertiary granule lumen (GO:1904724)	['GSDMD', 'MMP8', 'GGH', 'ARMC8', 'MMP9', 'ILF2', 'LYZ', 'FLG2', 'OSCAR', 'OLFM4', 'ALDOC', 'PTPN6', 'ALDOA', 'YPEL5', 'CDA', 'Na', 'CYFIP1', 'HBB', 'TNFAIP6', 'CXCL1', 'ASAH1', 'CTSS', 'QSOX1', 'CTSH', 'TIMP2', 'B2M', 'PRSS3', 'CTSD', 'CAMP', 'IDH1', 'DBNL', 'PRG3', 'PPBP', 'QPCT', 'LRG1', 'CHIT1', 'DLC1', 'TCN1', 'PTX3', 'LTF', 'NIT2', 'FOLR3', 'CRISP3', 'CSTB', 'CANT1', 'ORM1', 'CFP', 'CST3', 'CNN2', 'FTH1', 'METTL7A', 'LTA4H', 'GOLGA7', 'SPTAN1', 'PGLYRP1', 'PGM1']
