0	Gene Signature
Hypoparathyroidism, Primary	['GCM2', 'SRC', 'PTH', 'MAP2K2', 'MAP3K1', 'CASR', 'MAP2K1', 'GATA3', 'KHSRP', 'CREB1', 'SP1', 'E2F1', 'GNAQ', 'MAPK3', 'PTK2B', 'RAC1', 'MAPK1', 'HNRNPD', 'PIN1', 'PLCB1', 'Na']
Hypothyrodism Associated Hyperprolactinemia	['TRHR', 'POU1F1', 'MAP2K2', 'JUN', 'RASGRF1', 'MAP2K1', 'TRH', 'FOS', 'PRL', 'BRAF', 'CREB1', 'RASGRP1', 'MAPK3', 'MAPK1', 'PREB', 'RAF1', 'Na']
Hypothyroidism, Secondary (Central)	['PROP1', 'TRHR', 'POU1F1', 'PRLR', 'SLC16A2', 'PDPK1', 'DIO1', 'IGF1', 'AVPR1B', 'SSTR2', 'GH1', 'POMC', 'CREB1', 'SST', 'LHX4', 'LHX3', 'GHRH', 'AVP', 'THRB', 'TRH', 'ITPR1', 'GHRHR', 'HESX1', 'PLCG1', 'CGA', 'STAT5A', 'TSHB', 'JAK2', 'Na']
Ichthyosis Vulgaris	['KRT1', 'FLG', 'CASP14', 'PADI3', 'KLK5', 'CAPN1', 'KRT10', 'PADI1', 'Na']
IFN-gamma/TNF-alpha Mediated Cell Proliferation in Psoriasis	['STAT1', 'IFNGR1', 'IFNGR2', 'BAD', 'PDPK1', 'STAT3', 'CFLAR', 'TNF', 'KLF4', 'TNFRSF1A', 'SOCS3', 'IRF1', 'NFKBIA', 'RASA1', 'SOCS1', 'IFNG', 'AKT1', 'BIRC5', 'BCL2', 'JAK1', 'JAK2', 'Na']
IgE Induces Airway Smooth Muscle Cell Proliferation	['EGR1', 'LYN', 'RHOA', 'MAP2K2', 'MAP3K1', 'SYK', 'MAP2K1', 'TSLP', 'PDPK1', 'STAT3', 'IL13', 'GAB2', 'MAPK14', 'LAT2', 'IL4', 'NFKBIA', 'IL6', 'BTK', 'GRB2', 'MYL9', 'MS4A2', 'FCER2', 'RAF1', 'SOS1', 'SRC', 'GSK3B', 'ROCK1', 'RASGRF1', 'CCL11', 'MYLK', 'ITPR1', 'RASGRP1', 'MAPK8', 'CCND1', 'AKT1', 'MAPK3', 'PTK2B', 'FCER1A', 'MAPK1', 'PLCG2', 'FCER1G', 'MAP2K6', 'MAP2K7', 'Na']
IGF1 Role in Muscle Hypertrophy	['MEF2A', 'TRIM63', 'JUN', 'MEF2C', 'PDPK1', 'RPS6', 'MYOG', 'FOS', 'MYOD1', 'IGF1', 'NFATC1', 'FBXO32', 'RPS6KB2', 'CDK4', 'GSK3B', 'IRS1', 'CDKN1A', 'IRS2', 'EIF4EBP1', 'SRF', 'PTEN', 'SLC2A4', 'INPPL1', 'GATA2', 'FOXO3', 'IGF1R', 'FOXO1', 'CCND1', 'AKT1', 'MAPK3', 'MAPK1', 'EIF4E', 'EIF2B1', 'Na']
IGF1R/AKT Signaling in Breast Cancer	['MAP2K2', 'JUN', 'MAP2K1', 'APAF1', 'BAD', 'PDPK1', 'STAT3', 'FOS', 'IGF1', 'IGF2', 'PRKCA', 'MTOR', 'CREB1', 'PIK3CA', 'BCL2L1', 'TCF7', 'BCL2', 'BAX', 'CYCS', 'GRB2', 'TP53', 'RAF1', 'MDM2', 'SOS1', 'LEF1', 'SRC', 'GSK3B', 'IRS1', 'SHC1', 'CTNNB1', 'INS', 'FOXO3', 'IGF1R', 'FOXO1', 'CASP9', 'MYC', 'AKT1', 'MAPK3', 'CASP3', 'MAPK1', 'JAK1', 'STAT5A', 'JAK2', 'Na']
IL1 Receptor Antagonist (IL1RN) Deficiency (DIRA)	['MAP2K2', 'MAP3K1', 'MAP2K3', 'IL1R1', 'MAP2K1', 'CHUK', 'PDPK1', 'TIRAP', 'IRAK4', 'TRAF2', 'TICAM2', 'TICAM1', 'TNFRSF1A', 'TNFRSF1B', 'MAPK14', 'IL1A', 'TLR2', 'IL1B', 'MYD88', 'NFKBIA', 'TRAF6', 'GRB2', 'TLR4', 'RAF1', 'SOS1', 'IL1RN', 'TRADD', 'IL1RAP', 'TNF', 'IKBKB', 'IRAK1', 'AKT1', 'MAPK3', 'RAC1', 'MAPK1', 'MAP3K7', 'IKBKG', 'MAP3K5', 'IKBKE', 'MAP2K6', 'Na']
IL10/STAT3 Signaling in M2 Macrophage and Retinal Angiogenesis	['SOCS3', 'IL10', 'STAT3', 'IL10RB', 'IL10RA', 'FGF2', 'JAK1', 'VEGFA', 'PGF', 'Na']
IL17 Signaling in Psoriasis	['IL17RA', 'MAP2K4', 'MAP2K2', 'MAP3K1', 'MAP2K3', 'JUN', 'MMP1', 'MAP2K1', 'CCL20', 'MMP3', 'FOS', 'MMP9', 'IL17RC', 'VEGFA', 'MAPK14', 'IL17A', 'NFKBIA', 'MAPK10', 'TRAF6', 'S100A7', 'IL17F', 'HBEGF', 'DEFB4A', 'CXCL8', 'SPI1', 'CSF3', 'CSF2', 'TRAF3IP2', 'CXCL2', 'CXCL1', 'CXCL5', 'MAPK9', 'MAPK8', 'CCL7', 'MAPK3', 'CCL2', 'MAPK1', 'MAP3K7', 'MAP3K5', 'MAP2K6', 'MAP2K7', 'Na']
Il17 Signaling Related Neutrophilia in Asthma	['IL17RA', 'MAP2K2', 'MAP2K1', 'PDPK1', 'STAT3', 'TYK2', 'IL17RC', 'IL17A', 'NFKBIA', 'CREB1', 'MAPKAPK2', 'TRAF6', 'IL17F', 'RAF1', 'CXCL8', 'IL23R', 'TRAF3IP2', 'CXCL1', 'AKT1', 'MAPK3', 'CCL4', 'IL12B', 'MAPK1', 'IL12A', 'MAP3K7', 'IL12RB2', 'IL12RB1', 'JAK2', 'Na']
IL17F Signaling in Bronchial Epithelial Cell in Asthma	['IL17RA', 'IL11', 'IL33', 'MAP2K2', 'MAP2K1', 'TRAF3IP2', 'CCL20', 'IGF1', 'IL17RC', 'ICAM1', 'IL1RL1', 'NFKBIA', 'CREB1', 'MAPKAPK2', 'TRAF6', 'MAPK3', 'MAPK1', 'IL17F', 'MAP3K7', 'IKBKG', 'RAF1', 'Na']
IL1B Induced Arthralgia	['MAP2K2', 'MAP3K1', 'MAP2K3', 'IL1R1', 'MAP2K1', 'IRAK4', 'IL1RAP', 'PTGS2', 'MAPK14', 'IL1B', 'MYD88', 'NFKBIA', 'TRAF6', 'IRAK1', 'MAPK3', 'RAC1', 'MAPK1', 'MAP3K7', 'MAP3K5', 'PTGES', 'MAP2K6', 'Na']
IL22 Induces Keratinocyte Proliferation in Psoriasis	['MAP2K2', 'JUN', 'MMP1', 'MAP2K1', 'PDPK1', 'STAT3', 'IL10RB', 'FOS', 'PTPN11', 'GAB1', 'MMP9', 'TYK2', 'KRT10', 'MTOR', 'MAPK14', 'IL22RA1', 'MMP12', 'KRT17', 'S100A7', 'GRB2', 'DSC1', 'S100A9', 'TP53', 'S100A8', 'RAF1', 'SOS1', 'CEBPA', 'IL22', 'FLG', 'MAPK9', 'MAPK8', 'AKT1', 'MAPK3', 'MAPK1', 'JAK1', 'Na']
IL33 Signaling Related Eosinophilia in Asthma	['IL33', 'MAP3K1', 'MAP2K3', 'IL13', 'IRAK4', 'MAPK14', 'IL1RL1', 'MYD88', 'NFKBIA', 'TRAF6', 'IRAK1', 'MAP3K7', 'IKBKG', 'MAP3K5', 'CCL17', 'MAP2K6', 'CCR3', 'Na']
IL36 Receptor Antagonist (IL1F5) Deficiency (DITRA)	['IL33', 'CARD11', 'MAP3K1', 'MAP2K3', 'IL1R1', 'IL36G', 'TIRAP', 'IRAK4', 'MAPK14', 'IL1A', 'IL1B', 'MYD88', 'NFKBIA', 'IL6', 'TRAF6', 'CXCL8', 'BCL10', 'IL1RAP', 'TNF', 'MALT1', 'IL1RL1', 'IL1RL2', 'IL36A', 'IL36B', 'IRAK1', 'IL36RN', 'RAC1', 'MAP3K7', 'MAP3K5', 'MAP2K6', 'Na']
IL6 and Insulin Resistance in Muscular Dystrophies	['PTPN1', 'INSR', 'CPT1B', 'GSK3B', 'IRS1', 'IRS2', 'PDPK1', 'STAT3', 'SLC2A4', 'INS', 'MTOR', 'ACACB', 'SOCS3', 'GYS2', 'LIPE', 'IL6', 'MAPK8', 'TBC1D4', 'RPS6KB1', 'AKT1', 'PDE3B', 'NOS2', 'IL6ST', 'IL6R', 'Na']
IL6 Overexpression After Contraction in Skeletal Muscles in Muscular Dystrophies	['ATF2', 'CREBBP', 'JUN', 'IL6', 'MAPK8', 'EP300', 'NFATC1', 'Na']
IL6 Promotes Inflammation in Muscular Dystrophies	['MAP2K4', 'JUN', 'PRKCD', 'CHUK', 'BAD', 'STAT3', 'FOS', 'PTPN11', 'GAB1', 'ADAM10', 'PIAS1', 'MTOR', 'VAV1', 'PIAS3', 'NFKBIA', 'IL6', 'ADAM17', 'GRB2', 'IL6ST', 'PTPN6', 'SOS1', 'CEBPB', 'SRF', 'ELK1', 'SOCS3', 'AKT1', 'RAC1', 'IL6R', 'JAK2', 'Na']
IL6/IGF1/VEGFA Signaling in Multiple Myeloma	['MAP2K2', 'STAT1', 'MMP2', 'MAP2K1', 'BAD', 'PDPK1', 'STAT3', 'RPS6', 'FOS', 'PTPN11', 'IGF1', 'MMP9', 'VCAM1', 'TYK2', 'MTOR', 'VEGFA', 'IL6', 'RPS6KB1', 'BCL2L1', 'BIRC5', 'BCL2', 'GRB2', 'IL6ST', 'TP53', 'RAF1', 'SOS1', 'CXCL8', 'SRC', 'IRS1', 'SHC1', 'EIF4EBP1', 'TNF', 'ELK1', 'HIF1A', 'IGF1R', 'ICAM1', 'CCND1', 'MYC', 'AKT1', 'MAPK3', 'KDR', 'MAPK1', 'EIF4E', 'IL6R', 'MCL1', 'JAK1', 'JAK2', 'Na']
IL6/IL12 Signaling Activates Immune System in Multiple Sclerosis	['TGFB1', 'CEBPB', 'CXCL9', 'STAT1', 'STAT3', 'TYK2', 'CXCL16', 'CXCL10', 'CXCL11', 'IL6', 'IL23A', 'IFNG', 'IL12B', 'IL12A', 'IL6ST', 'IL6R', 'JAK1', 'JAK2', 'Na']
IL6/JAK/STAT3 Signaling in Cholesteatoma	['IL6', 'CCND1', 'STAT3', 'MYC', 'BCL2L1', 'IL6ST', 'TYK2', 'IL6R', 'JAK1', 'VEGFA', 'JAK2', 'Na']
Immune Sustem Activation in Hashimoto's Thyroiditis	['TGFB1', 'LYN', 'VDR', 'SYK', 'IL2', 'MAPK14', 'IL4', 'ZAP70', 'LCK', 'TG', 'CD4', 'IFNG', 'CD28', 'LTA', 'CD247', 'PTPN6', 'LAT', 'CD86', 'TRB', 'CD40', 'TRA', 'CD80', 'PTPN22', 'CD3G', 'FASLG', 'CD3E', 'CD3D', 'CD79B', 'CD79A', 'TPO', 'BLNK', 'CTLA4', 'PLCG1', 'FCER1G', 'RAG1', 'RAG2', 'Na']
Immune System Activation in Hyperthyroidism	['LYN', 'IL4R', 'SYK', 'PDPK1', 'PTPN11', 'NFATC1', 'TSHR', 'IL2', 'MAF', 'IL5', 'IL4', 'ZAP70', 'LCK', 'CD4', 'IL2RA', 'IL2RB', 'CD28', 'PRKCQ', 'CD247', 'CD40LG', 'PTPN6', 'HLA-DRB3', 'LAT', 'CD86', 'TRB', 'CD40', 'TRA', 'CD80', 'CD3G', 'IL2RG', 'GATA3', 'CD3E', 'CD3D', 'ITPR1', 'CD79B', 'CD79A', 'AKT1', 'STAT6', 'BLNK', 'CTLA4', 'PLCG1', 'FYN', 'FCER1G', 'JAK3', 'RAG1', 'JAK1', 'RAG2', 'Na']
Immune System Role in Otitis Media	['TGFB1', 'CTSB', 'MAP2K4', 'IL33', 'MAP2K3', 'PDPK1', 'TIRAP', 'IRAK4', 'IL18', 'TLR2', 'IL1B', 'MYD88', 'NFKBIA', 'IL6', 'IL23A', 'TRAF6', 'TXNIP', 'KRAS', 'S100A9', 'TLR4', 'S100A8', 'TNF', 'AGER', 'PYCARD', 'IKBKB', 'MAPK8', 'IRAK1', 'AKT1', 'NLRP3', 'MAPK1', 'IL12A', 'CASP1', 'CD14', 'MAP3K7', 'IKBKG', 'MAP2K6', 'MAP2K7', 'Na']
Inflammatory Reaction in Acne Vulgaris	['CTSB', 'MAP3K1', 'JUN', 'IL1R1', 'MMP2', 'IRAK4', 'MMP9', 'TNFRSF1A', 'TNFRSF1B', 'MAPK14', 'TLR2', 'MMP13', 'IL1B', 'NFKBIA', 'MAPK10', 'RAF1', 'SOS1', 'DEFB4A', 'CXCL8', 'TRADD', 'IL1RAP', 'TNF', 'PYCARD', 'IRAK1', 'NLRP3', 'CASP1', 'MAP3K7', 'MAP3K5', 'MAP2K4', 'MAP2K2', 'MAP2K3', 'MAP2K1', 'FOS', 'TIRAP', 'TRAF2', 'MYD88', 'TRAF6', 'TXNIP', 'GRB2', 'MAP3K14', 'CFB', 'MAPK9', 'MAPK8', 'MAPK3', 'RAC1', 'IL12B', 'MAPK1', 'IL12A', 'IKBKG', 'MAP2K6', 'MAP2K7', 'Na']
INHA Gene Mutations in Granulosa Cell Proliferation	['SMAD3', 'SMAD2', 'SMAD4', 'CCND2', 'INHBA', 'INHBB', 'ACVR1B', 'ACVR2B', 'INHA', 'ACVR2A', 'Na']
Inherited Channelopathies	['CHRNB2', 'LGI1', 'GABRA1', 'KCNJ11', 'KCNAB1', 'GABRG2', 'CACNB4', 'KCNQ2', 'KCNMA1', 'KCNQ3', 'EFHC1', 'HCN1', 'SCN2A', 'HCN2', 'CHRNA4', 'GABRB2', 'KCNA1', 'CACNA1A', 'CHRNA7', 'KCNA4', 'ADAM22', 'CACNA1E', 'CLCN2', 'CACNA1H', 'SCN1A', 'GABRD', 'SCN1B', 'Na']
Insulin Resistance in Hepatocytes	['PTPN1', 'G6PC', 'MAP3K1', 'ACSL1', 'PTPN11', 'GAB1', 'VAV1', 'MAPK14', 'IL6', 'ACOX1', 'IL6ST', 'SOS1', 'SLC27A1', 'UCP2', 'TNF', 'ADIPOR2', 'ACACB', 'SOCS3', 'CPT2', 'AKT1', 'CD36', 'PCK2', 'PCK1', 'SREBF1', 'MAP2K4', 'ADIPOQ', 'INSR', 'CPT1B', 'PPARA', 'PRKCD', 'STAT3', 'PRKCE', 'MTOR', 'ACLY', 'PRKCQ', 'GRB2', 'FABP1', 'IRS1', 'IRS2', 'SLC2A1', 'INS', 'STK11', 'MAPK8', 'RAC1', 'APPL1', 'IL6R', 'JAK1', 'APOB', 'JAK2', 'Na']
Insulin Resistance in Myocytes Induced by Obesity	['SREBF1', 'MAP2K4', 'ADIPOQ', 'INSR', 'CPT1B', 'STAT3', 'ACSL1', 'TIRAP', 'IRAK4', 'TLR2', 'ACLY', 'FABP3', 'MYD88', 'PIK3R1', 'RPS6KB1', 'TRAF6', 'PRKCQ', 'TLR4', 'SLC2A1', 'SLC2A4', 'ADIPOR1', 'INS', 'ACACB', 'CAMKK2', 'CXCL5', 'SOCS3', 'IKBKB', 'STK11', 'MAPK9', 'SOCS1', 'MAPK8', 'CXCR2', 'CPT2', 'IRAK1', 'AKT1', 'MAP3K7', 'CD36', 'PPARGC1A', 'APPL1', 'SOCS6', 'JAK2', 'Na']
Interstitial Fibroblasts in Pyelonephritis	['TGFB1', 'SMAD3', 'MAP2K4', 'SMAD2', 'PDGFRA', 'MAP3K1', 'MAP2K3', 'JUN', 'DAXX', 'SMAD4', 'MMP2', 'MAP2K1', 'MMP3', 'FOS', 'FN1', 'TRAF2', 'MMP9', 'TGFBR1', 'TNFRSF1A', 'VAV2', 'TGFBR2', 'CDC42', 'MAPK14', 'MMP12', 'SP1', 'MAP3K11', 'GRB2', 'SOS1', 'SRC', 'SHC1', 'TRADD', 'PDGFC', 'PDGFB', 'TNF', 'MYC', 'MAPK3', 'MAPK1', 'MAP3K7', 'MAP3K5', 'MAP2K6', 'Na']
Iodine Metabolism Related Thyroid Dyshormonogenesis	['DUOX2', 'IYD', 'TG', 'SLC16A2', 'TPO', 'DUOXA2', 'SLC26A4', 'SLC5A5', 'TSHR', 'Na']
Ions Reabsorption Dysregulation in Nephrolithiasis	['CALCRL', 'PTH', 'VDR', 'CASR', 'CALCA', 'SLC12A1', 'SLC34A2', 'SLC34A1', 'SLC20A1', 'PTH1R', 'SLC9A3R1', 'CREB1', 'CYP27B1', 'RXRB', 'GNAQ', 'GNAS', 'RAMP1', 'KCNJ1', 'TCF3', 'Na']
Keratinocyte Activation in Psoriatic Arthritis	['IL17RA', 'MAP2K4', 'MAP2K2', 'ACE', 'MAP3K1', 'JUN', 'STAT1', 'IFNGR1', 'MMP1', 'MAP2K1', 'IFNGR2', 'PDPK1', 'STAT3', 'CCL20', 'MMP3', 'IL13', 'IL10RB', 'FOS', 'MMP9', 'TYK2', 'TNFRSF1A', 'IL17RC', 'VEGFA', 'IL17A', 'IL22RA1', 'NFKBIA', 'IL6', 'TRAF6', 'IFNG', 'S100A7', 'IL17F', 'IL22', 'CXCL8', 'TRAF3IP2', 'TNF', 'LCE3B', 'MAPK9', 'LCE3C', 'MAPK8', 'AKT1', 'MAPK3', 'CCL2', 'MAPK1', 'MAP3K7', 'JAK1', 'MAP2K7', 'JAK2', 'Na']
Keratinocyte Proliferation in Acne Vulgaris	['MAP2K2', 'MAP3K1', 'MAP2K3', 'IL1R1', 'MAP2K1', 'IRAK4', 'IL1RAP', 'MAPK14', 'IL1A', 'AR', 'MYD88', 'NFKBIA', 'TRAF6', 'IRAK1', 'MAPK3', 'RAC1', 'MAPK1', 'MAP3K7', 'MAP3K5', 'MAP2K6', 'Na']
Ketogenic Diet Mechanism (Hypothesis)	['ADIPOQ', 'PPARA', 'PDPK1', 'RPS6', 'TSC2', 'TSC1', 'MTOR', 'IL1B', 'IL6', 'RHEB', 'RPS6KB1', 'LEP', 'KCNK2', 'IRS1', 'EIF4EBP1', 'UCP2', 'TNF', 'ADIPOR1', 'INS', 'IGF1R', 'STK11', 'PANX1', 'AKT1', 'ADORA1', 'EIF4E', 'PPARGC1A', 'APPL1', 'Na']
KISS1 Production Impairment in Hypogonadotropic hypogonadism	['SRC', 'STAT3', 'OPRK1', 'TACR3', 'FOS', 'ESR1', 'PDYN', 'ITPR1', 'AR', 'KISS1', 'GNA11', 'LEP', 'LEPR', 'TAC3', 'JAK2', 'Na']
Kruppel-like Factor 6 Signaling in Prostate Cancer	['ATF3', 'HDAC3', 'JUN', 'KLF6', 'CDKN1A', 'CCND1', 'CDH1', 'EP300', 'VEGFA', 'Na']
Leptin in Insulin Synthesis and Secretion	['INSR', 'IRS2', 'PDPK1', 'STAT3', 'GLP1R', 'IGF1', 'ISL1', 'INS', 'IGF1R', 'IAPP', 'LEP', 'AKT1', 'PDE3B', 'SH2B1', 'GNAS', 'LEPR', 'SH2B2', 'NEUROD1', 'JAK2', 'Na']
Leptin Role in Endometriosis	['MAP2K2', 'JUN', 'MAP2K1', 'STAT3', 'FOS', 'PTPN11', 'TNF', 'IL1B', 'LEP', 'MYC', 'MAPK3', 'LEPR', 'MAPK1', 'GRB2', 'RAF1', 'SOS1', 'JAK2', 'Na']
Leukocyte Migration toward the Endothelial Cell in Ulcerative Colitis	['IL4R', 'IL1R1', 'ITGA4', 'IL13', 'VCAM1', 'TYK2', 'CXCL10', 'IL5', 'IL1B', 'MYD88', 'IL4', 'SELP', 'PPARG', 'ITGB2', 'CXCL8', 'ITGB1', 'SELPLG', 'IL5RA', 'IL1RAP', 'CXCL1', 'ITGAM', 'CXCL3', 'ITGAL', 'ICAM1', 'CXCR2', 'CXCR1', 'CXCR3', 'MADCAM1', 'ITGB7', 'JAK1', 'IL13RA1', 'STAT5A', 'JAK2', 'Na']
Leydig Cells Dysfunction in Testicular Male Infertility	['CYP17A1', 'LHCGR', 'CYP11A1', 'PRKAR1A', 'HSD3B2', 'STAR', 'HSD17B3', 'GNAS', 'Na']
LH and FSH Signaling Impairment in Primary Ovarian Insufficiency	['LHCGR', 'LHB', 'PDPK1', 'HSD3B2', 'FSHB', 'FOXL2', 'CYP19A1', 'FOXO1', 'CYP17A1', 'NR5A1', 'CREB1', 'CCND2', 'HSD17B1', 'CYP11A1', 'PRKAR1A', 'STAR', 'FSHR', 'AKT1', 'GNAS', 'CGA', 'INHA', 'PDK2', 'Na']
Li-Fraumeni Syndrome	['CEBPA', 'CDKN1A', 'APAF1', 'CDC25A', 'BBC3', 'CCNA1', 'CASP9', 'CCND1', 'CCNE1', 'CDK4', 'CHEK2', 'BCL2L1', 'CDK2', 'BCL2', 'BAX', 'CASP3', 'ATM', 'CYCS', 'TP53', 'MDM2', 'Na']
Lipid Metabolism Impairement in non-Alcoholic Fatty Liver Disease	['SREBF1', 'INSR', 'GK', 'DGAT1', 'PDPK1', 'NR1H3', 'ACSL1', 'GCK', 'ACLY', 'CREB1', 'SP1', 'SCD', 'PIK3R1', 'FASN', 'GPAM', 'PPARG', 'CYP2E1', 'CEBPA', 'PFKFB2', 'GSK3B', 'IRS2', 'HIF1A', 'INS', 'IGF1R', 'ACACA', 'AKT1', 'PPARGC1A', 'PCK2', 'PPARGC1B', 'LDLR', 'FADS2', 'PGM1', 'Na']
Lipodystrophy, Familial Partial	['LMNA', 'SREBF1', 'ACLY', 'SCD', 'LPIN1', 'FASN', 'ACSL1', 'LPL', 'PPARG', 'ACACB', 'LDLR', 'ACACA', 'Na']
Local Estrogen Production in Endometriosis	['HSD3B2', 'NR2F2', 'NR2F1', 'ESR1', 'ESR2', 'VEGFA', 'NR5A1', 'IL1B', 'CREB1', 'WT1', 'STAR', 'GNAS', 'PGR', 'CEBPB', 'PTGER2', 'PTGER4', 'CYP19A1', 'PTGS2', 'CYP17A1', 'STS', 'SULT1E1', 'HSD17B1', 'HSD17B2', 'CYP11A1', 'GPER1', 'Na']
Low-Density Lipoproteins and Chemokines in Atherosclerosis	['CCR2', 'ITGB2', 'ITGB1', 'SELPLG', 'LPL', 'CX3CR1', 'ACAT1', 'VCAM1', 'ITGAM', 'ITGAL', 'CX3CL1', 'ICAM1', 'MYD88', 'SELP', 'CCL5', 'PPARG', 'CCL2', 'CD36', 'TLR6', 'CCR5', 'TLR4', 'LDLR', 'Na']
Low-Grade Serous Ovarian Carcinoma	['NCOA3', 'EGF', 'JUN', 'NCOA1', 'APAF1', 'BAD', 'NRG1', 'BRAF', 'MAPK10', 'PIK3CA', 'BCL2', 'BAX', 'CYCS', 'TP53', 'SOS1', 'LEF1', 'GSK3B', 'MAML3', 'SHC1', 'MAML1', 'TGFA', 'DLL1', 'FOXO3', 'EGFR', 'DLL3', 'DLL4', 'FOXO1', 'CASP9', 'ERBB4', 'ERBB2', 'ERBB3', 'MYC', 'AKT1', 'CASP3', 'HES1', 'MAP3K5', 'MAP2K4', 'CREBBP', 'JAG1', 'MAP2K2', 'MAP2K3', 'JAG2', 'MAP2K1', 'PDPK1', 'STAT3', 'FOS', 'ESR1', 'MTOR', 'CREB1', 'PIK3R1', 'BCL2L1', 'KRAS', 'GRB2', 'TCF4', 'HBEGF', 'MDM2', 'NOTCH3', 'SRC', 'CDKN1B', 'CTNNB1', 'PTEN', 'MAPK9', 'MAPK8', 'EP300', 'MAPK3', 'MAPK1', 'HRAS', 'JAK1', 'STAT5A', 'JAK2', 'Na']
Lymphocyte Mediated Myocardial Injury in Myocarditis	['TGFB1', 'MAP3K1', 'IL1R1', 'IRAK4', 'IL18', 'TYK2', 'TGFBR1', 'FOXP3', 'IL1B', 'NFKBIA', 'PTPRC', 'IL6', 'CD4', 'IL23A', 'IRF4', 'IFNG', 'CD28', 'IL6ST', 'CD247', 'LAT', 'CD86', 'TRB', 'TRA', 'IL21R', 'CD80', 'IL1RAP', 'CD3G', 'IL2RG', 'CD3E', 'IL27RA', 'CD3D', 'IRAK1', 'TBX21', 'AKT1', 'GRAP2', 'FCER1G', 'MAP3K7', 'IL12RB2', 'IL12RB1', 'MAP3K8', 'ICOS', 'SMAD3', 'CARD11', 'STAT1', 'IFNGR1', 'IFNGR2', 'PDPK1', 'STAT3', 'STAT4', 'IL17A', 'MYD88', 'ZAP70', 'LCK', 'TRAF6', 'IL17F', 'PRKCQ', 'GRB2', 'CD40LG', 'MAP3K14', 'IL23R', 'IL27', 'BCL10', 'RORC', 'MALT1', 'PLCG1', 'IL12B', 'IL12A', 'FYN', 'JAK3', 'IL6R', 'JAK1', 'JAK2', 'Na']
Lymphoma, GCB Subtype	['CREBBP', 'CDKN2A', 'CDKN2B', 'BAD', 'PDPK1', 'PRDM1', 'PTEN', 'ING1', 'MTOR', 'CASP9', 'CHEK1', 'BCL6', 'EP300', 'MIR17HG', 'BCL2L1', 'AKT1', 'BCL2', 'BAX', 'MCL1', 'ATR', 'TP53', 'MDM2', 'Na']
Macrophage Dysfunction	['IL33', 'IGF2R', 'XBP1', 'HSPA8', 'CARD8', 'CYBB', 'TRAF2', 'IL18', 'IRGM', 'TNFRSF1A', 'ERN1', 'ATG12', 'IL1B', 'IL4', 'MAVS', 'CD4', 'ATG16L1', 'CD8A', 'IFNG', 'MIR196A1', 'VAMP3', 'STX16', 'CD40', 'MIR196B', 'NCF4', 'TRADD', 'LRRK2', 'NOD2', 'TNF', 'STX10', 'PYCARD', 'MAP1LC3B', 'MAPK8', 'LAMP2', 'NLRP3', 'VTI1A', 'RIPK2', 'CASP1', 'NOS2', 'MAP3K7', 'ATG5', 'Na']
Macrophage Function in Diabetes Mellitus Type 1	['SYK', 'PDPK1', 'CARD8', 'CYBB', 'VAV1', 'HCK', 'FGR', 'IL1B', 'NFKBIA', 'LCP2', 'LAT', 'ITGB2', 'CEBPB', 'SRC', 'GSK3B', 'ICAM4', 'TNF', 'ITGAM', 'CBL', 'ICAM1', 'ICAM2', 'PYCARD', 'AKT1', 'NLRP3', 'PTK2B', 'RAC1', 'IL12B', 'CASP1', 'NOS2', 'Na']
Macrophage Survival through CCR5 and CXCR4 Mediated Signaling	['LYN', 'SRC', 'PXN', 'PDPK1', 'ARRB2', 'ENV', 'PTK2', 'CD4', 'PAK1', 'CXCR4', 'ELMO1', 'AKT1', 'PTK2B', 'RAC1', 'CRK', 'CCR5', 'DOCK1', 'BCAR1', 'Na']
Majeed Syndrome	['MAP2K4', 'MAP2K3', 'JUN', 'CHUK', 'FOS', 'TIRAP', 'IRAK4', 'TICAM2', 'TICAM1', 'TLR2', 'IL1B', 'MYD88', 'NFKBIA', 'IL6', 'TRAF6', 'LPIN2', 'MGLL', 'TLR4', 'TNF', 'PYCARD', 'IKBKB', 'MAPK8', 'IRAK1', 'NLRP3', 'CCL2', 'MAPK1', 'CASP1', 'MAP3K7', 'IKBKG', 'Na']
