0	Gene Signature
Pulmonary hypoplasia (HP:0002089)	['MKKS', 'ACE', 'PEX1', 'LIFR', 'WDR35', 'AGT', 'PAX2', 'FRAS1', 'DOK7', 'KAT6B', 'FAM20C', 'RARB', 'ITGA8', 'RAPSN', 'AGTR1', 'REN', 'DHCR7', 'CHRNA1', 'RET', 'AARS2', 'ATP5A1', 'ETFDH', 'ZMPSTE24', 'LMNA', 'GRIP1', 'CSPP1', 'BMPER', 'NPHP3', 'FGF20', 'LBR', 'PHGDH', 'STRA6', 'WNT3', 'NAA10', 'NEK8', 'HSPG2', 'WDR60', 'FREM2', 'MKS1', 'INVS', 'SLC26A2', 'ETFA', 'ETFB', 'LTBP4', 'CHRND', 'GLE1', 'PKHD1', 'NSDHL', 'CHRNG', 'NEK1', 'PIEZO2', 'Na']
Bifid uvula (HP:0000193)	['TTC37', 'EDN1', 'TBX1', 'TGFB3', 'EYA1', 'DDX59', 'TBCE', 'ALG3', 'SLC39A13', 'TGFBR1', 'TGFBR2', 'BMP4', 'SMS', 'IRF6', 'BCOR', 'B4GALT7', 'FGFR2', 'EIF4A3', 'FTO', 'SEC23A', 'AMER1', 'RECQL4', 'HYAL1', 'TBX22', 'SIX3', 'COL11A1', 'PIEZO2', 'PGM1', 'TP63', 'Na']
Progressive disorder (HP:0003676)	['SLC12A6', 'RARS2', 'MRE11A', 'NBEAL2', 'VRK1', 'GRHL2', 'ZFYVE26', 'DPM1', 'SDHA', 'DES', 'AFG3L2', 'MTAP', 'WT1', 'POLR3A', 'PRKRA', 'TBC1D24', 'TYMP', 'DGKE', 'AP5Z1', 'NALCN', 'YARS2', 'ANTXR2', 'ASAH1', 'LMNA', 'KIF5A', 'PABPN1', 'MYH14', 'PLCE1', 'C10ORF2', 'FKTN', 'SURF1', 'LRBA', 'ERLIN2', 'VPS13A', 'SMAD9', 'COASY', 'FA2H', 'SETX', 'AIMP1', 'COL6A1', 'SYNJ1', 'COL6A3', 'COL6A2', 'NDUFAF6', 'GNAS', 'ADCK4', 'POLG2', 'NDUFAF2', 'FTL', 'DNMT1', 'CACNA1A', 'PDGFB', 'GBA2', 'GNS', 'PLA2G6', 'C12ORF65', 'SLC6A3', 'AAAS', 'FAM134B', 'TREX1', 'COX15', 'SBF1', 'COX10', 'MGME1', 'CTC1', 'DARS', 'SLC33A1', 'SLC52A3', 'ASNS', 'NIPA1', 'SLC52A2', 'CYP7B1', 'DDHD2', 'INF2', 'NDUFS8', 'NDUFS7', 'RRM2B', 'CFHR5', 'NDUFS4', 'NDUFS3', 'MOCS1', 'MOCS2', 'FAN1', 'SLC25A4', 'RTN2', 'DIABLO', 'ADK', 'PIK3R5', 'IKBKAP', 'LMNB1', 'UMOD', 'MED17', 'HK1', 'MECP2', 'HINT1', 'KCNT1', 'ATXN3', 'SPAST', 'UCHL1', 'KIF1A', 'KIF1C', 'SMN1', 'TK2', 'B4GALNT1', 'C19ORF12', 'CTSF', 'TBP', 'NDUFA9', 'NDUFA2', 'ANO5', 'BCS1L', 'LEMD3', 'POMGNT1', 'KCTD7', 'TUBB4A', 'CECR1', 'KIAA0196', 'MYO1E', 'COL4A3', 'COL4A5', 'COL4A4', 'ALS2', 'KIAA0226', 'KCNQ4', 'PNPLA6', 'NOP56', 'NDUFA12', 'SLC20A2', 'NDUFA10', 'FHL1', 'GOSR2', 'ATL1', 'PRICKLE1', 'PRICKLE2', 'HSPD1', 'FOXRED1', 'COCH', 'TTR', 'AIFM1', 'SGCA', 'MPV17', 'SOST', 'POLG', 'ABCD1', 'SPG11', 'Na']
Neoplasm of head and neck (HP:0012288)	['RHBDF2', 'MSR1', 'STK11', 'FH', 'PDGFRA', 'ASCC1', 'KIT', 'SDHB', 'SDHC', 'CTHRC1', 'SDHA', 'Na']
Meckel diverticulum (HP:0002245)	['FANCI', 'FANCL', 'FANCM', 'FOXF1', 'RBM8A', 'FANCB', 'FANCA', 'BRCA2', 'FANCC', 'FANCF', 'PALB2', 'FANCE', 'FANCG', 'RAD51C', 'BRIP1', 'SLX4', 'ERCC4', 'FANCD2', 'FGFR1', 'GPC3', 'Na']
Abnormality of the duodenum (HP:0002246)	['FANCI', 'FANCL', 'FANCM', 'FOXF1', 'FANCB', 'FANCA', 'TTC7A', 'FANCC', 'FANCF', 'PALB2', 'FANCE', 'FANCG', 'RAD51C', 'MYCN', 'ERCC4', 'BUB1B', 'FANCD2', 'RFX6', 'RARB', 'ITGA6', 'FBN2', 'SEMA3E', 'ITGB4', 'CHD7', 'BRCA2', 'PLG', 'GATA1', 'ACTG2', 'PORCN', 'BRIP1', 'SALL1', 'SLX4', 'SHH', 'CHST14', 'BUB3', 'STRA6', 'BUB1', 'CEP57', 'Na']
Hepatomegaly (HP:0002240)	['PEX19', 'PEX10', 'CIDEC', 'MOGS', 'CTNS', 'HFE2', 'PEX12', 'PEX13', 'SOX10', 'PEX14', 'PEX16', 'ASS1', 'GALNS', 'PC', 'RBCK1', 'STX1A', 'GALT', 'HPGD', 'PEX11B', 'IFT172', 'LRP5', 'LCAT', 'EWSR1', 'IL2RG', 'TMEM70', 'ASAH1', 'PEX26', 'CLDN1', 'STX11', 'TMEM67', 'KCNQ1OT1', 'ARSB', 'ABCA1', 'PRKCD', 'PMM2', 'COG6', 'SH2D1A', 'BCL11A', 'COG4', 'RAB27A', 'MIF', 'PHKA2', 'ALG1', 'VPS13A', 'DHFR', 'BTD', 'OCLN', 'ALDH7A1', 'FAM111A', 'GNE', 'GCDH', 'FERMT3', 'CFTR', 'SLC22A5', 'IL1RN', 'PIEZO1', 'PRF1', 'PDGFB', 'GNS', 'SLC30A10', 'GATA2', 'LIPA', 'DGUOK', 'MRPL3', 'PKHD1', 'INPP5E', 'HMOX1', 'TNFSF11', 'ASL', 'TREX1', 'APOE', 'SEC63', 'FUCA1', 'CTC1', 'HBA1', 'TET2', 'IFT122', 'CYP7B1', 'BRAF', 'AP3B1', 'HBA2', 'SUMF1', 'LYZ', 'H19', 'PTPRC', 'SLC7A7', 'KRT17', 'KRT16', 'PIGA', 'CD27', 'PIGM', 'ALDOB', 'ADA', 'ITK', 'ATPAF2', 'GUCY2D', 'SERPINA1', 'MEFV', 'FASTKD2', 'ABHD5', 'TERC', 'HBB', 'TMEM165', 'MECP2', 'EPCAM', 'AUH', 'TERT', 'CASP10', 'IDS', 'NEU1', 'CTSK', 'CC2D2A', 'ICOS', 'MLH1', 'IFT140', 'GAA', 'PET100', 'FOS', 'GNMT', 'ITCH', 'MLH3', 'F5', 'COX6B1', 'ABCB11', 'RIT1', 'HADHA', 'XIAP', 'DLD', 'CD40LG', 'DNASE1L3', 'PNPLA2', 'AGGF1', 'SLC29A3', 'BSCL2', 'TRMU', 'GFM1', 'CDKN1C', 'GBA', 'TNFRSF13B', 'SLC20A2', 'ALMS1', 'PYGL', 'SNX10', 'PEPD', 'LYST', 'ADAMTSL2', 'IFIH1', 'PSMB8', 'ACADM', 'SMPD1', 'MPV17', 'AGA', 'SLC17A5', 'JAK2', 'TGFB1', 'TUFM', 'HSD3B7', 'G6PC', 'PDGFRB', 'PDGFRA', 'AGL', 'LIG4', 'RPGRIP1L', 'ALG13', 'MSH2', 'FAH', 'DPM1', 'WT1', 'DKC1', 'GPD1', 'SLCO2A1', 'FAS', 'KAT6B', 'MSH6', 'SBDS', 'NCF1', 'COX20', 'STEAP3', 'NHP2', 'RAF1', 'DCLRE1C', 'IDUA', 'AKR1D1', 'MPI', 'HFE', 'HSD17B4', 'MPL', 'CPOX', 'INPPL1', 'YARS2', 'LMNA', 'KRT6A', 'NRAS', 'GNPTAB', 'NSD1', 'NPHP3', 'SC5D', 'GPC4', 'NLRP3', 'GPC3', 'PMS2', 'JAM3', 'PMS1', 'SLC39A4', 'KRT6B', 'TTC37', 'CARD11', 'CD96', 'HBG1', 'CASR', 'HBG2', 'ATP8B1', 'DOLK', 'CYBB', 'CYBA', 'PHKB', 'A2ML1', 'USB1', 'MYD88', 'AMACR', 'SKIV2L', 'RNASEH2A', 'NOP10', 'FBN1', 'IL7R', 'NOTCH2', 'NCF2', 'NCF4', 'TACO1', 'FASLG', 'PTRF', 'MPC1', 'LRRFIP2', 'COX14', 'RAG1', 'RAG2', 'COX10', 'HGSNAT', 'COA5', 'TSFM', 'ABCC2', 'CAV1', 'PEX1', 'PTPN11', 'EIF2AK3', 'PEX3', 'NPC1', 'PEX2', 'TNFRSF1A', 'TGFBR2', 'WRAP53', 'CLCN7', 'G6PC3', 'IL6', 'PEX5', 'PCCB', 'NPC2', 'PIK3CA', 'PCCA', 'APOA1', 'ACOX1', 'RFT1', 'PEX6', 'RMND1', 'MCM4', 'MAN2B1', 'FBP1', 'LPIN2', 'BMPR1A', 'SOS1', 'ABCB4', 'SLC25A1', 'COX4I2', 'CHD7', 'C15ORF41', 'ETFDH', 'AGPAT2', 'RTEL1', 'CA2', 'PSAP', 'CPT2', 'LBR', 'SLC37A4', 'FGA', 'RHBDF2', 'CPT1A', 'MMAB', 'VPS33B', 'TINF2', 'KLF1', 'NAGA', 'MUT', 'CECR1', 'ZAP70', 'GLB1', 'SLC25A19', 'GALE', 'BOLA3', 'APOC2', 'VPS45', 'ERCC8', 'TRIM37', 'ERCC6', 'KRAS', 'VIPAS39', 'SLC25A15', 'MVK', 'SCARB2', 'ABCD3', 'ACADVL', 'PRKCSH', 'DCTN4', 'TCIRG1', 'ETFA', 'ETFB', 'SGSH', 'HMGCL', 'CBS', 'PHKG2', 'NAGLU', 'POLD1', 'SLC25A20', 'MMAA', 'POLG', 'ATP7B', 'GUSB', 'DIS3L2', 'RMRP', 'EARS2', 'Na']
Hepatitis (HP:0012115)	['HSD3B7', 'IGF2R', 'VPS33B', 'SH2D1A', 'RFXANK', 'AXIN1', 'CYP7B1', 'PDGFRL', 'APC', 'AMACR', 'PIK3CA', 'RFX5', 'RFXAP', 'XIAP', 'BTK', 'MET', 'SKIV2L', 'VIPAS39', 'CD40LG', 'SLC25A15', 'TP53', 'AIRE', 'C1S', 'CTNNB1', 'PIEZO1', 'IL21R', 'ALMS1', 'CASP8', 'ATP7B', 'CIITA', 'PGM1', 'Na']
Abnormal albumin level (HP:0012116)	['TTC37', 'CCBE1', 'SMAD4', 'ACTN4', 'MPI', 'SAR1B', 'PMM2', 'DGAT1', 'PTPRO', 'PRF1', 'APTX', 'MYO1E', 'ARHGDIA', 'DGUOK', 'NPHS1', 'NPHS2', 'PLCE1', 'ADCK4', 'B2M', 'BMPR1A', 'Na']
Hypoplasia of the pons (HP:0012110)	['DOCK7', 'B3GALNT2', 'FKRP', 'PMM2', 'LARGE', 'GMPPB', 'ASNS', 'VRK1', 'WNT1', 'POMGNT1', 'TSEN54', 'Na']
Increased serum lactate (HP:0002151)	['COA5', 'TSFM', 'RARS2', 'AGK', 'PDHA1', 'PUS1', 'COQ9', 'SDHA', 'LRPPRC', 'PC', 'SCO2', 'NDUFS8', 'NDUFS7', 'LYRM7', 'UQCRQ', 'UQCRC2', 'RMND1', 'NDUFS4', 'NDUFS3', 'ISCU', 'COX20', 'TARS2', 'ATPAF2', 'MRPS16', 'AARS2', 'FASTKD2', 'YARS2', 'ADAMTS13', 'TMEM70', 'LIAS', 'ACAT2', 'LDHA', 'CA5A', 'C10ORF2', 'PNPO', 'SERAC1', 'NDUFA9', 'SURF1', 'PET100', 'NDUFA2', 'MRPS22', 'BCS1L', 'MRPL44', 'COX6B1', 'SDHAF1', 'NDUFAF6', 'SFXN4', 'FBXL4', 'POLG2', 'NDUFAF2', 'OGDH', 'MTFMT', 'TRMU', 'GFM1', 'NDUFA12', 'NDUFA10', 'TACO1', 'FARS2', 'MTO1', 'C12ORF65', 'FOXRED1', 'GYS2', 'MRPL3', 'MPC1', 'AIFM1', 'COX15', 'PDSS2', 'PDSS1', 'COX14', 'POLG', 'CYC1', 'EARS2', 'COX10', 'Na']
Neonatal respiratory distress (HP:0002643)	['ALDH7A1', 'NPHS1', 'CUL7', 'CHRNG', 'ZC4H2', 'NKX2-1', 'SBDS', 'PLEC', 'MTM1', 'RUNX2', 'Na']
Wormian bones (HP:0002645)	['LEPRE1', 'ESCO2', 'CRTAP', 'RUNX2', 'COL1A2', 'COL1A1', 'HSPG2', 'WNK1', 'BMP1', 'SETBP1', 'SP7', 'ALDH18A1', 'PPIB', 'IFITM5', 'FKBP10', 'NOTCH2', 'TNXB', 'HPGD', 'GORAB', 'PLOD2', 'FBLN5', 'LMNA', 'FAM134B', 'EFEMP2', 'SCN9A', 'KIF1A', 'CTSK', 'FLNA', 'ATP7A', 'Na']
Aortic dissection (HP:0002647)	['SMAD3', 'TRNW', 'TGFB2', 'TRNQ', 'SLC2A10', 'TGFBR1', 'TGFBR2', 'COL1A1', 'ACTA2', 'TRNL1', 'COL3A1', 'COL5A2', 'PLOD1', 'COL5A1', 'ND1', 'ND4', 'FBN1', 'ND6', 'ND5', 'TRNS2', 'PTPN22', 'TRNS1', 'MYLK', 'TRNH', 'TRNF', 'COX3', 'COX2', 'COX1', 'MYH11', 'Na']
Joint hemorrhage (HP:0005261)	['F7', 'F8', 'F9', 'VWF', 'GGCX', 'F10', 'SERPINF2', 'F13A1', 'WAS', 'PLAU', 'F2', 'Na']
Homocystinuria (HP:0002156)	['LMBRD1', 'MTRR', 'CBS', 'ABCD4', 'MTHFR', 'MTR', 'MMACHC', 'MMADHC', 'HCFC1', 'Na']
Spontaneous abortion (HP:0005268)	['FGB', 'FGG', 'MGP', 'SYCP3', 'THPO', 'XIST', 'MPL', 'HTR1A', 'FGA', 'HOXA13', 'JAK2', 'Na']
Wide intermamillary distance (HP:0006610)	['RIPK4', 'OFD1', 'TMCO1', 'UBE2A', 'ASXL1', 'B3GALTL', 'ICK', 'FRAS1', 'KIAA1279', 'SMS', 'ERCC6', 'FREM2', 'MEGF8', 'RAB40AL', 'CHST3', 'SOS1', 'TFAP2A', 'COX7B', 'ABCD4', 'IBA57', 'KANSL1', 'CBL', 'AMER1', 'GRIP1', 'GNPTAB', 'CPT2', 'VTI1A', 'TP63', 'Na']
Lower limb amyotrophy (HP:0007210)	['LMNA', 'FGD4', 'KDM5C', 'INF2', 'KIF1A', 'TPM3', 'ATL1', 'FLNC', 'TCAP', 'FAM126A', 'Na']
Aganglionic megacolon (HP:0002251)	['WDPCP', 'MITF', 'RPGRIP1L', 'SOX10', 'L1CAM', 'TMEM138', 'FANCD2', 'DHCR7', 'B9D1', 'SF3B4', 'COMT', 'HIRA', 'ASCL1', 'SLX4', 'TMEM67', 'NPHP1', 'CSPP1', 'ARVCF', 'ZNF423', 'CREBBP', 'FANCI', 'FANCL', 'DDX59', 'FANCM', 'FOXF1', 'FANCB', 'FANCA', 'B3GALT6', 'FANCC', 'FANCF', 'FANCE', 'TMEM231', 'FANCG', 'BBS10', 'BBS12', 'SLC6A8', 'GJB2', 'TMEM237', 'GDNF', 'GJB6', 'SNAI2', 'IFT27', 'MKS1', 'ARL6', 'ARX', 'GATA1', 'ACTG2', 'BRIP1', 'SALL4', 'INPP5E', 'NRTN', 'MKKS', 'BBS2', 'BBS1', 'EDN3', 'BDNF', 'OFD1', 'PALB2', 'KIF7', 'PAX3', 'PHOX2B', 'AHI1', 'RAD51C', 'ZEB2', 'TMEM216', 'CEP41', 'RET', 'UFD1L', 'BRCA2', 'BBS9', 'BBS7', 'CC2D2A', 'CEP290', 'BBS5', 'BBS4', 'C5ORF42', 'MBTPS2', 'TBX1', 'NAA10', 'ATRX', 'GP1BB', 'LZTFL1', 'TTC8', 'KIT', 'ERCC4', 'KIAA1279', 'TRIM32', 'PIGV', 'ECE1', 'GLI3', 'EDNRB', 'ARL13B', 'TCTN3', 'TCTN2', 'TCTN1', 'PDE6D', 'RMRP', 'Na']
Muscular hypotonia of the trunk (HP:0008936)	['NSUN2', 'DARS', 'KCNJ11', 'ABCC8', 'GLYCTK', 'ASNS', 'AMPD2', 'SOX10', 'FAM126A', 'GCK', 'NECAP1', 'TH', 'PCCB', 'PCCA', 'PIGA', 'PAFAH1B1', 'TARS2', 'ADCY5', 'NALCN', 'PIK3R2', 'KIAA2022', 'GJC2', 'MECP2', 'KIF1A', 'SPR', 'TUBB3', 'PNPO', 'EXOSC3', 'SLC13A5', 'COG6', 'ALG6', 'COG4', 'ALG3', 'MRPS22', 'CASK', 'TUBB4A', 'OCLN', 'SLC25A19', 'AIMP1', 'DCX', 'RAB18', 'RAB3GAP2', 'PLCB1', 'GFM1', 'DDC', 'ARX', 'INS', 'SLC6A3', 'HSD17B10', 'PTS', 'IFIH1', 'CHMP1A', 'TREX1', 'Na']
Non-midline cleft lip (HP:0100335)	['B3GALNT2', 'FKRP', 'DMPK', 'SMAD4', 'PTCH1', 'GRHL3', 'KIF7', 'LEMD3', 'POMGNT2', 'POMGNT1', 'DHODH', 'TMEM5', 'COL4A1', 'FGFR1', 'HYLS1', 'ITGA8', 'POMK', 'IRF6', 'B3GNT1', 'ISPD', 'TFAP2A', 'RET', 'SF3B4', 'POMT1', 'KMT2D', 'POMT2', 'HOXD13', 'GLI2', 'PHF8', 'GJA1', 'SUMO1', 'LARGE', 'NBN', 'FGF20', 'FKTN', 'KDM6A', 'TP63', 'Na']
Splenomegaly (HP:0001744)	['NBEAL2', 'CTNS', 'SOX10', 'CDAN1', 'TP53', 'HPGD', 'IFT172', 'NOD2', 'LCAT', 'IL2RG', 'ASAH1', 'CLDN1', 'C4A', 'STX11', 'PNP', 'TMEM67', 'AKT1', 'ARVCF', 'ARSB', 'ABCA1', 'PRKCD', 'SH2D1A', 'BCL11A', 'LRBA', 'COG4', 'RAB27A', 'MIF', 'ALG1', 'VPS13A', 'HLA-B', 'ANK1', 'BTD', 'OCLN', 'FAT4', 'GNE', 'FERMT3', 'MKS1', 'HLA-DRB1', 'IL1RN', 'IL23R', 'PIEZO1', 'PRF1', 'GNS', 'GATA2', 'GATA1', 'LIPA', 'DGUOK', 'PKHD1', 'INPP5E', 'CD19', 'TNFSF11', 'TREX1', 'TNFSF12', 'APOE', 'FUCA1', 'CTC1', 'IL10', 'TPI1', 'HBA1', 'TET2', 'CYP7B1', 'BRAF', 'AP3B1', 'HBA2', 'SUMF1', 'LYZ', 'PTPRC', 'SLC7A7', 'ATM', 'CD27', 'PIGM', 'CALR', 'ADA', 'ALDOA', 'UMPS', 'TLR4', 'ITK', 'GPI', 'MEFV', 'TERC', 'HBB', 'TERT', 'CASP10', 'IDS', 'NEU1', 'CTSK', 'CC2D2A', 'ICOS', 'PKLR', 'STAT4', 'GAA', 'FMO3', 'GP1BB', 'GP1BA', 'ITCH', 'F5', 'ABCB11', 'XIAP', 'CD40LG', 'DNASE1L3', 'SLC29A3', 'BSCL2', 'GBA', 'TNFRSF13C', 'TNFRSF13B', 'ALMS1', 'SNX10', 'PEPD', 'LYST', 'IFIH1', 'PSMB8', 'SMPD1', 'AGA', 'SLC17A5', 'JAK2', 'TGFB1', 'HSD3B7', 'ABCG8', 'PDGFRA', 'PHYH', 'LIG4', 'RPGRIP1L', 'FAH', 'DPM1', 'GFI1B', 'DKC1', 'GPD1', 'SLCO2A1', 'FAS', 'NCF1', 'OTC', 'STEAP3', 'ABCG5', 'NHP2', 'DCLRE1C', 'IDUA', 'AKR1D1', 'CD81', 'HFE', 'MPL', 'CPOX', 'INPPL1', 'COMT', 'HIRA', 'LMNA', 'GNPTAB', 'CCND1', 'GPC4', 'NLRP3', 'GPC3', 'IL12RB2', 'SH2B3', 'SLC39A4', 'CARD11', 'HBG1', 'CASR', 'HBG2', 'ATP8B1', 'UROS', 'DOLK', 'CYBB', 'CYBA', 'USB1', 'NFKB2', 'MYD88', 'TBXAS1', 'RNASEH2A', 'NOP10', 'IL7R', 'NOTCH1', 'NOTCH2', 'NCF2', 'NCF4', 'LPL', 'FASLG', 'PTRF', 'RAG1', 'RAG2', 'HGSNAT', 'NPC1', 'DHCR24', 'TNFRSF1A', 'WRAP53', 'CLCN7', 'G6PC3', 'IL6', 'NPC2', 'PIK3CA', 'BCL6', 'APOA1', 'PEX7', 'MCM4', 'BCL2', 'MAN2B1', 'LPIN2', 'MS4A1', 'ABCB4', 'UFD1L', 'IGHV4-34', 'COX4I2', 'CHD7', 'C15ORF41', 'AGPAT2', 'HK1', 'RTEL1', 'CASP8', 'CA2', 'PSAP', 'THPO', 'LBR', 'FGA', 'TBX1', 'CCBE1', 'CR2', 'ATRX', 'TINF2', 'KLF1', 'MUT', 'BPGM', 'CECR1', 'ZAP70', 'GLB1', 'GALE', 'APOC2', 'VPS45', 'ERCC8', 'ERCC6', 'MVK', 'SCARB2', 'SEC23B', 'TCIRG1', 'SLC4A1', 'PTEN', 'PIK3CD', 'SGSH', 'PHKG2', 'NAGLU', 'GUSB', 'RMRP', 'Na']
Asplenia (HP:0001746)	['MYCN', 'FAM111A', 'STIM1', 'ZIC3', 'AIRE', 'GDF1', 'NEK8', 'NPHP3', 'DNAI1', 'RPSA', 'WNT3', 'MKS1', 'Na']
Popliteal pterygium (HP:0009756)	['CHRND', 'CHRNA1', 'BHLHA9', 'RIPK4', 'CHRNG', 'RAPSN', 'IRF6', 'GPC6', 'Na']
Partial duplication of the phalanx of hand (HP:0009999)	['SALL1', 'CANT1', 'RPS19', 'FGF10', 'TWIST1', 'TBX5', 'KIF7', 'FGFR3', 'FGFR2', 'Na']
Aplasia/Hypoplasia involving the carpal bones (HP:0006502)	['COMP', 'RECQL4', 'GNPTAB', 'KIF22', 'SALL4', 'DYM', 'RBM8A', 'WNT7A', 'TRPV4', 'EIF2AK3', 'LMBR1', 'Na']
Abnormality involving the epiphyses of the lower limbs (HP:0006500)	['CREBBP', 'TRAPPC2', 'KIF22', 'IFT140', 'SLC39A13', 'CDC6', 'TBX4', 'COL2A1', 'HSPG2', 'GNPTG', 'SBDS', 'CHST3', 'MATN3', 'RET', 'SMARCAL1', 'SLC26A2', 'COL11A2', 'IHH', 'TRPS1', 'PLOD3', 'WISP3', 'ADAMTSL2', 'ACAN', 'COMP', 'DYM', 'COL10A1', 'COL11A1', 'PCNT', 'Na']
Aplasia/hypoplasia of the humerus (HP:0006507)	['RNU4ATAC', 'NOG', 'RBM8A', 'IHH', 'IFT122', 'GDF5', 'LMBR1', 'TBX3', 'RECQL4', 'ZIC3', 'SALL4', 'AGPS', 'GNPAT', 'GSC', 'FLNA', 'FLNB', 'GPC6', 'ATP7A', 'Na']
Cerebral palsy (HP:0100021)	['IDH1', 'SMARCB1', 'IDUA', 'UGT1A1', 'HPGD', 'IDH2', 'HFE', 'AIP', 'CACNA1D', 'ALAD', 'UROD', 'SLCO2A1', 'SCN4A', 'DNASE1L3', 'Na']
Breast carcinoma (HP:0003002)	['TSG101', 'PARK2', 'MLH1', 'CTNNB1', 'RB1CC1', 'PTEN', 'TWIST1', 'MSH2', 'SDHB', 'ABCC11', 'STK11', 'BRIP1', 'PPM1D', 'PIK3CA', 'SLC22A18', 'CDH1', 'CHEK2', 'AKT1', 'KRAS', 'ATR', 'TP53', 'FGFR2', 'Na']
Limited hip movement (HP:0008800)	['RNU4ATAC', 'SLC26A2', 'ESCO2', 'DST', 'MMP2', 'TPM2', 'TRPV4', 'PTH1R', 'BICD2', 'ZBTB20', 'COL2A1', 'COMP', 'HSPG2', 'MYH3', 'TNNT1', 'KAT6B', 'SPEG', 'PIEZO2', 'GPC6', 'FGFR3', 'CHST3', 'FBN2', 'Na']
Abnormality of the pons (HP:0007361)	['DOCK7', 'B3GALNT2', 'FKRP', 'PMM2', 'LARGE', 'GMPPB', 'PIGA', 'ASNS', 'VRK1', 'WNT1', 'POMGNT1', 'TSEN54', 'Na']
Aplasia/Hypoplasia of the brainstem (HP:0007362)	['FKRP', 'NDE1', 'TUBB', 'GPR56', 'LAMB1', 'TUBB2A', 'POMGNT1', 'TUBA8', 'ASXL1', 'MYH3', 'TMEM216', 'KIAA1279', 'PAFAH1B1', 'POMK', 'B3GNT1', 'DYNC1H1', 'ISPD', 'FH', 'POMT1', 'POMT2', 'VLDLR', 'TUBA1A', 'TSEN2', 'TSEN54', 'INPP5E', 'TUBB3', 'CSPP1', 'LARGE', 'CHMP1A', 'FLVCR2', 'PIEZO2', 'FKTN', 'Na']
Arteriovenous malformation (HP:0100026)	['FANCI', 'FANCL', 'CCBE1', 'SMAD4', 'FANCM', 'WNT5A', 'FANCB', 'FANCA', 'GDF2', 'FANCC', 'FANCF', 'PALB2', 'FANCE', 'FANCG', 'RAD51C', 'ASXL1', 'RASA1', 'COL3A1', 'ERCC4', 'PIK3CA', 'FANCD2', 'GNAQ', 'TEK', 'FAT4', 'ROR2', 'ENG', 'AGGF1', 'ACVRL1', 'RBM8A', 'PTEN', 'BRCA2', 'BRIP1', 'CBS', 'SLX4', 'NSDHL', 'AKT1', 'VHL', 'RBM10', 'MNX1', 'GUSB', 'Na']
Male pseudohermaphroditism (HP:0000037)	['MAP3K1', 'DMRT2', 'SRD5A2', 'WDPCP', 'ATRX', 'HSD3B2', 'CBX2', 'DMRT1', 'RPGRIP1L', 'NR0B1', 'TMEM231', 'CYB5A', 'AR', 'NR5A1', 'RPGRIP1', 'WT1', 'TMEM216', 'B9D2', 'B9D1', 'MKS1', 'DHH', 'COX7B', 'AMHR2', 'LHB', 'HCCS', 'CYP17A1', 'HHAT', 'TMEM67', 'TCTN2', 'HSD17B3', 'SRY', 'SOX9', 'AMH', 'CC2D2A', 'CEP290', 'MNX1', 'Na']
Rib fusion (HP:0000902)	['MESP2', 'RECQL4', 'SOX2', 'CHRNG', 'TMCO1', 'ANKRD11', 'ROR2', 'TBX6', 'DLL3', 'GLI3', 'Na']
Abnormality of magnesium homeostasis (HP:0004921)	['SLC12A3', 'KCNJ10', 'EGF', 'CASR', 'SLC12A1', 'TBCE', 'SARS2', 'CLDN16', 'GNA11', 'FXYD2', 'CLDN19', 'AP2S1', 'KCNJ1', 'TRPM6', 'Na']
Skin ulcer (HP:0200042)	['KRT1', 'PDGFRB', 'KRT5', 'TRPV3', 'OCRL', 'TAP2', 'TAP1', 'COL1A1', 'DKC1', 'NCF1', 'PKP1', 'NHP2', 'PROS1', 'NOD2', 'AQP5', 'ANTXR2', 'ATP2C1', 'CTGF', 'ELANE', 'SLC39A4', 'IL17RA', 'IDH1', 'IDH2', 'CYBB', 'CYBA', 'HLA-B', 'USB1', 'FERMT1', 'BTD', 'PROC', 'MYD88', 'GJB2', 'WNK1', 'PIK3R1', 'GJB6', 'GNAQ', 'BTK', 'PRTN3', 'TCF3', 'NOP10', 'HLA-DRB1', 'NOTCH3', 'NOTCH2', 'NCF2', 'NCF4', 'AK2', 'DOCK8', 'PDGFB', 'CD79B', 'CD79A', 'FAM134B', 'TREX1', 'IL12B', 'KIAA0319L', 'ATP6V0A2', 'TP63', 'CTC1', 'LAMB3', 'JUP', 'CARD9', 'CAV1', 'KRT14', 'PTCH1', 'TMC8', 'KRT10', 'TMC6', 'TAPBP', 'WRAP53', 'COL3A1', 'IRF5', 'COL7A1', 'PIGL', 'ITGA6', 'FOXC2', 'KIF11', 'TERC', 'HBB', 'PTPN22', 'PTH1R', 'LAMC2', 'RTEL1', 'PSTPIP1', 'CLEC7A', 'TERT', 'MLX', 'BLNK', 'LBR', 'CTLA4', 'CCR6', 'CTSC', 'MBTPS2', 'DSP', 'NTRK1', 'STAT1', 'LRRC8A', 'STAT3', 'TINF2', 'NGF', 'SERPINB7', 'SLURP1', 'IGLL1', 'HLA-DPB1', 'IL17F', 'IGHM', 'WIPF1', 'LAMA3', 'TRAF3IP2', 'ITGB4', 'GBE1', 'WAS', 'PEPD', 'LYST', 'WRN', 'SPTLC2', 'BMS1', 'MPV17', 'IKBKG', 'CCT5', 'Na']
