0	Gene Signature
Intellectual disability	['SLC35A3', 'LINS', 'WDPCP', 'AP1S1', 'CRADD', 'WDR73', 'UPF3B', 'PPP2R1A', 'ACSL4', 'MED13L', 'EML1', 'SMARCA2', 'SOX11', 'LARP7', 'SMARCA4', 'GATAD2B', 'L1CAM', 'HNRNPK', 'MAPK10', 'NIN', 'WDR81', 'FAR1', 'DNA2', 'DCHS1', 'ZNF711', 'STXBP1', 'PGAP1', 'SMARCB1', 'PGAP2', 'PGAP3', 'SATB2', 'PNKP', 'FOXG1', 'WDR62', 'ACTB', 'SRPX2', 'HERC2', 'TMEM67', 'ST3GAL5', 'ST3GAL3', 'ATP6AP2', 'COG6', 'SLC6A17', 'IQSEC2', 'BCL11A', 'RAB39B', 'ANK3', 'HCFC1', 'BBS10', 'EXT2', 'BBS12', 'SLC6A8', 'TDP2', 'FAT4', 'HPD', 'CEP63', 'RAB40AL', 'MCPH1', 'MKS1', 'ARX', 'LMAN2L', 'PCDH19', 'SMC3', 'SOX3', 'C12ORF57', 'GRIN2B', 'PTDSS1', 'EPB41L1', 'INPP5E', 'TSPAN7', 'CDK5RAP2', 'KCNE1L', 'AP1S2', 'SOX5', 'TRMT10A', 'BBS2', 'NSUN2', 'BBS1', 'USP9X', 'TMCO1', 'BRAF', 'PAX1', 'PRSS12', 'KIF7', 'ZEB2', 'CENPJ', 'TECR', 'PIGL', 'ZNF238', 'KPTN', 'PIGG', 'CC2D1A', 'ATR', 'ARHGEF6', 'C2CD3', 'MAOA', 'GRIK2', 'VLDLR', 'CTCF', 'PQBP1', 'MECP2', 'MED12', 'KIF1A', 'DPH1', 'BBS9', 'BBS7', 'CLIC2', 'BBS5', 'BBS4', 'MBD5', 'CDKL5', 'BCAP31', 'MEF2C', 'ELOVL4', 'THOC2', 'SYP', 'PACS1', 'VWA3B', 'TRAIP', 'THOC6', 'ZDHHC15', 'ADAT3', 'KIAA0196', 'RNF125', 'TTC8', 'KCNQ2', 'PNPLA6', 'ZNF335', 'RAB3GAP2', 'DYNC1H1', 'PIGV', 'PHF6', 'MYT1L', 'PIGO', 'CTNNB1', 'SNX14', 'KIAA1033', 'FMN2', 'ZDHHC9', 'PHF8', 'PIGW', 'PIGY', 'NDST1', 'NANS', 'NSDHL', 'OPHN1', 'AIFM1', 'SPTAN1', 'SETD2', 'RSPRY1', 'DCPS', 'KIRREL3', 'SRD5A3', 'CRBN', 'BRF1', 'GPT2', 'ZBTB16', 'UBE2A', 'HUWE1', 'MID2', 'GRIN1', 'EEF1A2', 'FOXP1', 'TBL1XR1', 'SLC9A6', 'SCN8A', 'KAT6A', 'TUBGCP4', 'TBC1D24', 'BRWD3', 'SNRPB', 'PPP1R15B', 'TUSC3', 'CASC5', 'SLC1A4', 'UBE3B', 'TMEM240', 'ZBTB20', 'KIAA2022', 'EFTUD2', 'ZNF81', 'PURA', 'PMPCA', 'RBBP8', 'PAK3', 'KCNH1', 'MLL2', 'MAP2K2', 'STIL', 'AUTS2', 'MAP2K1', 'NONO', 'TBCE', 'TTC21B', 'TRAPPC9', 'CASK', 'FTSJ1', 'DYRK1A', 'FBXO31', 'MAF', 'MED23', 'ALDH3A2', 'METTL23', 'MED25', 'DLG3', 'GNB1', 'FRMD4A', 'FGFR1', 'IL1RAPL1', 'SMS', 'ADNP', 'CDH15', 'CCDC22', 'TCF4', 'FGFR2', 'GRIA3', 'ATP8A2', 'ARL6', 'FMR1', 'GPR88', 'SLC2A1', 'ZC4H2', 'DOCK8', 'ACTG1', 'CACNA1B', 'HNMT', 'MAGEL2', 'SEPSECS', 'EDC3', 'NIPBL', 'POGZ', 'DEAF1', 'COL4A3BP', 'CAMTA1', 'ANKRD11', 'CHAMP1', 'MKKS', 'KCNJ10', 'DNMT3A', 'SMARCE1', 'ASNS', 'SHROOM4', 'PPP2R5D', 'SMC1A', 'CUL4B', 'ALDH18A1', 'ZMYND11', 'AHDC1', 'SNAP25', 'KDM5C', 'DDX3X', 'KCNK9', 'TAT', 'SPATA5', 'AFF2', 'DPP6', 'RAD21', 'GMPPA', 'VPS53', 'CA8', 'CEP290', 'KDM6A', 'IGBP1', 'CEP135', 'CCBE1', 'EYA1', 'CKAP2L', 'ATRX', 'IRX5', 'ARID1A', 'ARID1B', 'MTOR', 'CDC42', 'ASPM', 'TAF1', 'SETBP1', 'MAN1B1', 'ERCC6', 'KRAS', 'TRIM32', 'RBMX', 'TAF2', 'RBM28', 'HDAC4', 'PRPS1', 'EHMT1', 'CLN8', 'HSD17B10', 'HDAC8', 'SOBP', 'SYNGAP1', 'CNNM2', 'RPS6KA3', 'CEP152', 'CACNG2', 'SCYL1', 'Na']
Intermediate coronary syndrome	['TENM1', 'PPP4R2', 'LZTS1', 'CLEC14A', 'RCSD1', 'Na']
Intermittent claudication	['CRP', 'TOE1', 'PEX19', 'ACE', 'FKBP3', 'SERPINC1', 'PTGIR', 'VWF', 'PPBP', 'CYP2A7', 'SELP', 'CYP2A13', 'EDIL3', 'WDTC1', 'Na']
Interstitial cystitis	['SPRR2G', 'EGF', 'NME1-NME2', 'P2RX3', 'P2RX2', 'P2RX1', 'ZDHHC2', 'HBEGF', 'CKAP4', 'Na']
Interstitial lung disease	['DSP', 'NOTCH4', 'FAM13A', 'ATP11A', 'DUSP23', 'AKAP13', 'MUC2', 'MAPT', 'DPP9', 'TERT', 'IVD', 'OBFC1', 'CTNNA3', 'DEPTOR', 'Na']
Intestinal atresia	['APC', 'RFX6', 'FAM3C', 'FGF10', 'ARID3B', 'HOXA2', 'Na']
Intestinal benign neoplasm	['MLH1', 'CCND1', 'HPGD', 'ODC1', 'CDH1', 'CTNNB1', 'CEACAM5', 'HRAS', 'KRAS', 'LGR5', 'TP53', 'Na']
Intestinal disease	['ABHD1', 'CSGALNACT2', 'ABLIM1', 'GNG4', 'RASGEF1A', 'SETBP1', 'PLCL2', 'NRG1', 'TACC2', 'NFIL3', 'SACS', 'GFRA1', 'Na']
Intestinal obstruction	['CRP', 'RET', 'EDNRB', 'SST', 'HTR7', 'EDN3', 'KIT', 'KANTR', 'TUBE1', 'ISX', 'CFTR', 'Na']
Intestinal perforation	['SLCO3A1', 'DEFA4', 'HSA-MIR-431-5P', 'HSA-MIR-194-3P', 'TRPC4AP', 'Na']
Intestinal volvulus	['KCNE1', 'SRCIN1', 'L3MBTL3', 'CLMP', 'LHFPL5', 'LAX1', 'Na']
Intracranial aneurysm	['PLCL1', 'STARD13', 'B9A002', 'BET1L', 'GPR137B', 'EDNRA', 'RP1', 'CNNM2', 'ALDH2', 'SOX17', 'ANKRD44', 'RBBP8', 'SF3B1', 'Na']
Intracranial hypertension	['GHR', 'DPRX', 'FOSB', 'SPIN4', 'NEXN', 'KANTR', 'ASAH1', 'APCDD1', 'Na']
Intracranial hypotension	['EBNA1BP2', 'FXYD5', 'OGG1', 'HSF4', 'RFX1', 'CASS4', 'NT5C3', 'SDSL', 'Na']
Intraductal papilloma	['HSA-MIR-4484', 'DOCK4', 'MFSD1', 'HSA-MIR-3646', 'ARMC8', 'Na']
Intrahepatic cholestasis	['HSD3B7', 'TJP2', 'ABCB4', 'ABCB11', 'AKR1D1', 'AMACR', 'ATP8B1', 'CYP7B1', 'SLC25A13', 'Na']
Invasive aspergillosis	['CRHR1', 'FBXO15', 'MSMO1', 'CALM2', 'PLB1', 'CALM1', 'Na']
Invasive lobular carcinoma	['PCDHGA2', 'FAM50A', 'FMO2', 'PKHD1L1', 'PTX4', 'Na']
Inverted papilloma	['SERPINB4', 'MT2A', 'SRCIN1', 'FSCN1', 'FSCN3', 'MSX2', 'Na']
Iridogoniodysgenesis syndrome	['FOXC1', 'PIGN', 'CD27', 'BARX1', 'PITX2', 'PIGG', 'PIGW', 'Na']
Iris disease	['PEX19', 'TYRP1', 'ELN', 'CLU', 'LOXL1', 'FBN1', 'CRYAA', 'PHEX', 'Na']
Iron metabolism disease	['ARSB', 'SLC17A1', 'TMPRSS6', 'HIST1H2BJ', 'BTN1A1', 'HFE', 'KLHL13', 'PCSK7', 'LRRC16A', 'SCGN', 'GHR', 'TF', 'SRPRB', 'RSPO3', 'TRIM38', 'SIK3', 'SLC17A3', 'Na']
Irregular astigmatism	['RPS27', 'RPS29', 'RPS18', 'PRDM5', 'LOXL4', 'VSX1', 'NYX', 'CHST6', 'LOXL3', 'NMT1', 'Na']
Irritable bowel syndrome	['CHGA', 'TOR1A', 'IL10', 'TRPA1', 'SHPK', 'TACR1', 'TRPV1', 'TACR2', 'CCK', 'PYY', 'IL1B', 'SST', 'ALDOB', 'VIP', 'CCL28', 'KLB', 'GUCY2C', 'TPH1', 'TNF', 'HTR2B', 'MLN', 'CCKAR', 'TAC1', 'TNFSF15', 'FOS', 'HTR3D', 'HTR3E', 'HTR3B', 'TJP1', 'OCLN', 'ATP4A', 'P2RX3', 'GNB3', 'HSA-MIR-510-5P', 'FGF19', 'CRH', 'LCT', 'ITM2B', 'CRHR1', 'PARM1', 'ATP12A', 'CRHR2', 'SLC6A4', 'HTR4', 'TGM2', 'NPS', 'CD79A', 'HTR7', 'PDZD3', 'NUP62', 'Na']
Irritant dermatitis	['OR2B3', 'FABP5', 'LCE2B', 'VNN3', 'LCE3A', 'LCE5A', 'TRIM10', 'Na']
Isovaleric acidemia	['ACAD8', 'MMD', 'ACADVL', 'ACADSB', 'HMGCL', 'HERC5', 'ACADM', 'ACADL', 'PAK7', 'ASL', 'MLYCD', 'SLC25A13', 'KPTN', 'Na']
Japanese encephalitis	['PRNT', 'GJA3', 'DPT', 'PARTICL', 'RGS11', 'TUBE1', 'Na']
Joubert syndrome	['AHI1', 'TMEM67', 'ARL13B', 'TMEM216', 'INPP5E', 'NPHP1', 'OFD1', 'CC2D2A', 'CEP290', 'Na']
Juvenile myoclonic epilepsy	['SLC23A3', 'TRAM2', 'BRD2', 'PAQR8', 'ME2', 'PPP2R5D', 'LRRC1', 'FBXO9', 'TMEM14A', 'TCTE1', 'HLA-F', 'Na']
Juvenile polyposis syndrome	['MINPP1', 'STK11', 'SMAD4', 'PTEN', 'MUTYH', 'Na']
Juvenile rheumatoid arthritis	['TIMMDC1', 'VTCN1', 'JMJD1C', 'C6ORF10', 'FAM169B', 'Na']
KBG syndrome	['RAD21', 'NIPBL', 'ANKRD11', 'ZNF778', 'SMC1A', 'HDAC8', 'SMC3', 'Na']
Kabuki syndrome	['MLL2', 'GUCY1A2', 'ACOT9', 'MLL4', 'MPP5', 'CD300A', 'MAMDC2', 'GLYCTK', 'FMO1', 'FMO2', 'UCK1', 'PDE12', 'TAOK3', 'NDUFAF3', 'XIST', 'SNORA44', 'RBM25', 'FGFR3', 'NOP2', 'WDR5', 'TUBA3C', 'UHMK1', 'RBBP5', 'ASH2L', 'MACROD2', 'UTY', 'DUS2L', 'DECR1', 'KDM6A', 'Na']
Kallmann syndrome	['SEMA3A', 'DUSP6', 'CHD7', 'HS6ST1', 'SOX10', 'IL17RD', 'WDR11', 'FGF17', 'PROKR2', 'FGF8', 'NELF', 'FLRT3', 'FGFR1', 'SPRY4', 'KAL1', 'FEZF1', 'PROK2', 'GNRH1', 'Na']
Kaposi's sarcoma	['EFNA2', 'MED12', 'RBM15B', 'DDX39B', 'CCR8', 'ZNF426', 'DNAJC28', 'CHMP6', 'VTRNA1', 'Na']
Kawasaki disease	['BLK', 'CD40', 'ZFHX3', 'MLF1IP', 'MRPS22', 'PPM1L', 'TECRL', 'ITPKC', 'FCGR2A', 'DAB1', 'BTBD1', 'MED30', 'PELI1', 'HLA-DOB', 'Na']
Kennedy's disease	['CREBBP', 'NOP58', 'HSA-MIR-298', 'HTT', 'LYVE1', 'ACTR1A', 'AFF2', 'AR', 'DNAJA1', 'DNAJB1', 'ATXN3', 'PNPLA4', 'RBM14', 'NOP56', 'Na']
Keratitis	['RNGTT', 'IL10', 'SMOX', 'KRT3', 'VEGFC', 'LYVE1', 'VEGFA', 'TLR2', 'MYD88', 'DARC', 'IL6', 'CD4', 'GJB2', 'CD8A', 'GJB6', 'FAM20C', 'JDP2', 'TLR4', 'DEFB4A', 'FLT1', 'ZNF692', 'DHX9', 'GDI1', 'FLT4', 'TAT', 'THBS1', 'MPO', 'TNF', 'CXCL1', '18S', 'FGF2', 'THBS2', 'ICAM1', 'CLEC7A', 'EMC1', 'KDR', 'SERPINF1', 'CCL3', 'FBXO7', 'Na']
Keratoconjunctivitis	['IL5', 'IL4', 'CCL11', 'VIPR1', 'IL13', 'PSEN2', 'RNASE3', 'PLD3', 'Na']
Keratoconjunctivitis sicca	['IL10', 'CDSN', 'DNLZ', 'GJB6', 'S100A7', 'VSIG4', 'TRIM21', 'TLR4', 'Na']
Keratoconus	['TBC1D2B', 'KRT12', 'FNDC3B', 'KERA', 'KIAA1024', 'B5MC82', 'GREM2', 'SPSB1', 'COL4A3', 'COL5A1', 'RADIL', 'LOX', 'PROB1', 'COL4A4', 'TGFBI', 'COL8A2', 'LNX1', 'CYLC1', 'AIPL1', 'NBL1', 'VSX1', 'CHST6', 'FAN1', 'RAB3GAP1', 'IFITM2', 'DHX9', 'PRDM5', 'TUSC5', 'DPT', 'DOCK9', 'TWIST1', 'RNF113B', 'CST1', 'FLNA', 'LCN12', 'PBK', 'TIMP1', 'FBXO7', 'ZNF469', 'MPDZ', 'KC6', 'LINC00597', 'ACP2', 'BANP', 'HSA-MIR-184', 'Na']
Keratopathy	['MBD5', 'DHX9', 'AIRE', 'FAM46D', 'AKR1B1', 'IGF1', 'KRT12', 'PAX6', 'CTSF', 'TAC1', 'MMP10', 'Na']
Keratosis	['DSP', 'KRT5', 'WSCD2', 'KRT14', 'KRT74', 'LOR', 'SLURP1', 'CLEC2A', 'GJB2', 'ARPC3', 'KRT17', 'KRT16', 'GJB6', 'DSG1', 'CDH17', 'FGFR3', 'LOC256021', 'IVL', 'MVK', 'FLG', 'POMP', 'TAT', 'SAT1', 'SART3', 'SLC17A9', 'CTSC', 'KRT6B', 'Na']
Kernicterus	['NT5C1A', 'SLC35A2', 'RHCE', 'PNKD', 'HAL', 'UGT1A1', 'EPB42', 'UGT1A6', 'RHD', 'THOC6', 'ABCC1', 'Na']
Keshan disease	['GPX1', 'GPX3', 'GPX5', 'SEPW1', 'PTGER2', 'DIO1', 'GPX6', 'VAV2', 'BMP5', 'GYLTL1B', 'EMILIN1', 'ADAMTS8', 'HLA-DOA', 'Na']
Kidney angiomyolipoma	['FLCN', 'RHEB', 'MLANA', 'TSC2', 'TSC1', 'MTOR', 'SHD', 'Na']
